Group,LE,QALEcond,LEcond,HealthyLY,HealthyLYCond,
CRTNone,-0.1278323135821463,-0.1506295408712512,-0.1474406563985552,-0.19232694363131456,-0.22605333919846235,
CRT<20,-0.22254966782778543,-0.26856803317155287,-0.26652401274350407,-0.29087560381428723,-0.35727964541033724,
CRT20_29,-0.19398243828880407,-0.22493014179686324,-0.22341725738131687,-0.24271653546202915,-0.2847505010913351,
CRT30_49,-0.3746798437608276,-0.4321916400885212,-0.4343450841276745,-0.4165956878940362,-0.492237227440932,
CRT50+,-0.38042638831083203,-0.44656367877520753,-0.4501451952915503,-0.4295249640781708,-0.5190227138947675,
OvaryNone,-0.12829777601141654,-0.1507136412400794,-0.1476061180477636,-0.19218218982539412,-0.2250951397601083,
Ovary<10,-0.24033918769124837,-0.2869487063504495,-0.28580677067988824,-0.30741048210079175,-0.37409130578848837,
Ovary10-19,-0.2802260613058337,-0.3249990318192259,-0.32428104713138556,-0.3497314795498105,-0.412317034448125,
Ovary20+,-0.29049644448379897,-0.347051731950438,-0.3475683350141236,-0.3450144563247413,-0.4231793409751655,
AbdPelNone,-0.12773977882568907,-0.15052813048394137,-0.14733051769678207,-0.19228979300030116,-0.2260040997725107,
AbdPel<15,-0.22538031141464404,-0.2669907215676635,-0.2656703641437547,-0.2891831534569912,-0.34848185242385255,
AbdPel15_24,-0.25635905902245354,-0.29847807422948464,-0.2972867442373269,-0.3278716691983008,-0.38792127840039176,
AbdPel25_34,-0.30030417000561527,-0.35411815033934474,-0.3560859201864526,-0.3561518715645779,-0.4322484806772095,
AbdPel35+,-0.3490334947500891,-0.4311112460370042,-0.4336117848188231,-0.39393127354439483,-0.5047331568567976,
MaxRTNone,-0.1295267001159071,-0.1525393564833004,-0.1493746586541909,-0.19396948332870334,-0.22795043482311597,
MaxRT<20,-0.16471983418602623,-0.19273875426879142,-0.18944158495662047,-0.23506846718843535,-0.2753753253845881,
MaxRT20_29,-0.1931895729976051,-0.22967764353578546,-0.22656544613240318,-0.26072890073099564,-0.31252973759914626,
MaxRT30+,-0.33177522295526823,-0.4019966952287085,-0.4034088809273717,-0.38470925915075294,-0.48046885865027983,
ALL_70,-0.18751506744203114,-0.21473352354707034,-0.21420256618557298,-0.21858711355494614,-0.2539959789965646,
AML_70,-0.26209571723609154,-0.31101373139019267,-0.31263141925988674,-0.307477094353693,-0.3749971836794489,
OtherLeukemia_70,-0.4131372426445423,-0.48319831898006343,-0.48593146124873465,-0.43535454452023714,-0.5214585224527531,
Astrocytoma_70,-0.34321399837093136,-0.40137273824976716,-0.40741452774016645,-0.36442115762958016,-0.4412318778480186,
Medulloblastoma_70,-0.4391676895376203,-0.5058842607680532,-0.5134178379818998,-0.45529743971279846,-0.5427751290550402,
Other CNS_70,-0.3248809589822073,-0.39275119341832115,-0.3995193629067098,-0.3424988630349882,-0.4313836875917182,
HL_70,-0.3106218803897849,-0.40297493969567305,-0.4043316253366104,-0.35371957959158523,-0.47987000769475086,
NHL_70,-0.19929756416705952,-0.24600778521743366,-0.2446964455807714,-0.26181765959527376,-0.33064804372758844,
Kidney_70,-0.19441550079096742,-0.21399330454050028,-0.21437592312365739,-0.2583369017833424,-0.2883611013927972,
NBL_70,-0.20436381306315154,-0.2206226677207805,-0.22002412821768522,-0.27521513366778727,-0.2990967695807312,
STS_70,-0.21398070137525896,-0.25747618454905424,-0.2558392851871336,-0.27972003579894783,-0.34293438963758016,
Ewings_70,-0.2805418751589648,-0.35348582659227146,-0.3498314248934455,-0.35684216295697146,-0.45831530500755746,
Osteosarcoma_70,-0.157069513151303,-0.2099766550936846,-0.20355460008720763,-0.2368066293311759,-0.31878621370388355,
OtherBoneTumor_70,-0.13166817787827068,-0.17687265569094998,-0.17366158436639473,-0.18137247345072427,-0.2479455685489823,
ALL_80,-0.1271159268307363,-0.14637535425368645,-0.14433474726283826,-0.17661128147062155,-0.20387331719479743,
AML_80,-0.23807903086598584,-0.2759888886821356,-0.27878707290859117,-0.28379799008721507,-0.33909217852357154,
OtherLeukemia_80,-0.3217007043160478,-0.38487458137158354,-0.3879011389575543,-0.3532860346843855,-0.4352990412131188,
Astrocytoma_80,-0.28273296577923485,-0.3273650037050009,-0.3312434443076802,-0.32269286156555665,-0.38523584926754656,
Medulloblastoma_80,-0.42940257591131226,-0.49409005164586356,-0.501504916078752,-0.4527611713362355,-0.539245489010871,
Other CNS_80,-0.32760831951980457,-0.3835220016724572,-0.3894422708321617,-0.36425304385240864,-0.4417685978199462,
HL_80,-0.22914193161563753,-0.2998255725407847,-0.29678412493083756,-0.30477589915254877,-0.41149080630416035,
NHL_80,-0.14413307486184282,-0.18065458827564496,-0.17528336538444356,-0.23151453195430993,-0.2893763876334749,
Kidney_80,-0.1741885263752897,-0.1949353288001912,-0.19188742451911728,-0.26328484472741753,-0.2935995946411582,
NBL_80,-0.20495700810094444,-0.22162191063509945,-0.2198966387987188,-0.2880391799853722,-0.3118507469406478,
STS_80,-0.22232101532185164,-0.2663576542938899,-0.2633255100109627,-0.3028965433528967,-0.3675679668276085,
Ewings_80,-0.2656926073531941,-0.3402523235047371,-0.3350115101644447,-0.3527179204755333,-0.4591194070996013,
Osteosarcoma_80,-0.156190933358526,-0.20976217789950186,-0.2020670129155115,-0.24152911922664919,-0.32474570078170006,
OtherBoneTumor_80,-0.1907636372657895,-0.2513324341764373,-0.2496735558259056,-0.24982442039426178,-0.33850884089984096,
ALL_90,-0.09149591662273882,-0.10802674619258297,-0.10392445192691374,-0.1557914042671804,-0.17991046656080267,
AML_90,-0.2299500907745807,-0.2643888916222825,-0.2666289007564287,-0.2870300648350555,-0.33925177842794196,
OtherLeukemia_90,-0.25321226053675727,-0.3066698656278063,-0.3085956367966727,-0.3019393460713889,-0.37656991356148845,
Astrocytoma_90,-0.21211264822573098,-0.24782703292274558,-0.2495219849102805,-0.2595900348476387,-0.31144126424753205,
Medulloblastoma_90,-0.39647267644337675,-0.4559275963903303,-0.4635085683219018,-0.4279838374112385,-0.5104317948417856,
Other CNS_90,-0.315588874725935,-0.36394797629792375,-0.369417218121197,-0.3533808974364782,-0.4214209334293574,
HL_90,-0.1594603626545722,-0.2129419288317143,-0.20533123213531398,-0.25939502563140027,-0.3480109504380412,
NHL_90,-0.10757442574734409,-0.13819889935604868,-0.13081001626679883,-0.20295275814532113,-0.25373174658136,
Kidney_90,-0.17048545257831912,-0.1910986206984777,-0.18776727520698022,-0.2606595722940644,-0.2906273135899947,
NBL_90,-0.23801780179531365,-0.25800093907192345,-0.257123179124729,-0.3204490459103329,-0.34971159058271906,
STS_90,-0.22016357640649903,-0.2564696845899785,-0.2537924032472918,-0.30008881268168774,-0.3530679522557737,
Ewings_90,-0.23748342688837404,-0.3026154793040155,-0.2955015043047031,-0.3428192091507006,-0.4396729911959266,
Osteosarcoma_90,-0.18487049468239372,-0.2448133635974286,-0.23562947849215474,-0.27619915307663084,-0.36523273437357323,
OtherBoneTumor_90,-0.25397080539573835,-0.31542077360027826,-0.31182994346622994,-0.3464990395406721,-0.43671652096089303,
brain_70,-0.3591236631479946,-0.4204072648034619,-0.4270296026367192,-0.3786752273124843,-0.4595231481657133,
bone_70,-0.19912215347241302,-0.25920935344190477,-0.25472806849171464,-0.2767121206423544,-0.36655690602558444,
sts_70,-0.21398070137525896,-0.25747618454905424,-0.2558392851871336,-0.27972003579894783,-0.34293438963758016,
solid_70,-0.19898128591259293,-0.21707668356910384,-0.21699941758747696,-0.26608917274418137,-0.29337357320610824,
leuk_70,-0.20094383898685872,-0.2307977383528372,-0.23043099055555147,-0.23275966290653688,-0.2716201736608167,
lymp_70,-0.27791989362839087,-0.3546010954535517,-0.35547507218282365,-0.3265160340439403,-0.4334372319161479,
brain_80,-0.3238832990068095,-0.3744916005173058,-0.380025787206317,-0.3592619836370026,-0.42971217486790436,
bone_80,-0.19694962783015135,-0.25860501566101324,-0.2525152368172406,-0.2821541349243069,-0.37500314500867943,
sts_80,-0.22232101532185164,-0.2663576542938899,-0.2633255100109627,-0.3028965433528967,-0.3675679668276085,
solid_80,-0.18744063066923902,-0.20662885623253754,-0.2041215315715131,-0.2739605875213132,-0.30160744756860036,
leuk_80,-0.1416734388638456,-0.1630463722719781,-0.16152490568747002,-0.19048004565487478,-0.2208956410503127,
lymp_80,-0.1928669404630693,-0.24665694362879456,-0.24305237345380845,-0.2733208283596913,-0.35673864990147,
brain_90,-0.2780426259334502,-0.32147019894967405,-0.32626367627862585,-0.31946228836911883,-0.3822777269424943,
bone_90,-0.20841097117679375,-0.2704719164795134,-0.2626362619758826,-0.30508577988532365,-0.3976378082124543,
sts_90,-0.22016357640649903,-0.2564696845899785,-0.2537924032472918,-0.30008881268168774,-0.3530679522557737,
solid_90,-0.20443050094677898,-0.22516216094302113,-0.22295559745715088,-0.2906806001452173,-0.32061218398804575,
leuk_90,-0.1065496713601475,-0.12482073845030153,-0.12142021031618351,-0.16999376961312954,-0.19704713370663857,
lymp_90,-0.1359027480997703,-0.1774610285343942,-0.17043224030118365,-0.23361892859575004,-0.3032973942017245,
SurgOnly_NoTrt,-0.15251862076408115,-0.17788369218593184,-0.17755843362106663,-0.19398853123868418,-0.23020389496402907,
ChemoOnly,-0.12037747891130676,-0.14239004570650765,-0.13855426712862584,-0.1895694165168274,-0.22232611613398606,
RadOnly,-0.30773623787307486,-0.37547575876987566,-0.3784890341904332,-0.35243853137132297,-0.4456792348835322,
ChemoRad,-0.24285081959878577,-0.28713003991698377,-0.2862178791798987,-0.3068261050457509,-0.369779889796268,
NoChemoRT,-0.15251862076408115,-0.17788369218593184,-0.17755843362106663,-0.19398853123868418,-0.23020389496402907,
AnyChemoRT,-0.19275644572845327,-0.2262128396660425,-0.22550116361812633,-0.2575493197034579,-0.30773595433176887,
NoChemo,-0.22664916884804928,-0.26818185946824935,-0.27076954544968485,-0.26955309233255187,-0.32955345987927503,
AnyChemo,-0.18253012671677038,-0.21386346913897333,-0.21261518654490227,-0.24907438984065294,-0.29615189681183274,
NoRad,-0.1256769743428849,-0.14816109833964258,-0.14492362218318078,-0.1903026197619235,-0.22362028164027764,
AnyRad,-0.2525282181831972,-0.29980927079931696,-0.29948704912358254,-0.31365333001694307,-0.38068300530975385,
SurgOnly_NoTrt_70,-0.16995598884628685,-0.20434667755978853,-0.20341707397935696,-0.20772384049653092,-0.25445238136669224,
ChemoOnly_70,-0.16396372961982938,-0.19741178891677846,-0.19365040473126807,-0.2284257581800374,-0.27586545407946145,
RadOnly_70,-0.3100917888543557,-0.3822869451603003,-0.38625472885272544,-0.34446523678087065,-0.44220897008897875,
ChemoRad_70,-0.25028172957092354,-0.2943201982417438,-0.2948365134889733,-0.2968870450321852,-0.35752192263411064,
SurgOnly_NoTrt_80,-0.15426409549113673,-0.17958184788767811,-0.1791539962491035,-0.1967482892670361,-0.23285739678800696,
ChemoOnly_80,-0.1262134261882013,-0.1485151560921314,-0.14527896801127727,-0.19117581520702925,-0.2242157238313247,
RadOnly_80,-0.29840414752400296,-0.36210379766087075,-0.3649148201898059,-0.34645881056115885,-0.43526715530828364,
ChemoRad_80,-0.23516181641621842,-0.2777984589060917,-0.2763976193327182,-0.30192148811353303,-0.3627089289509449,
SurgOnly_NoTrt_90,-0.14559021526054858,-0.16829538650282416,-0.1682128548734125,-0.18766278769504421,-0.2207620701702409,
ChemoOnly_90,-0.11077420043857969,-0.13124221062129685,-0.12701188382445436,-0.18286870292900545,-0.21353479285030233,
RadOnly_90,-0.3227833479388282,-0.3896663656482525,-0.39102047298273207,-0.3828035942309555,-0.4752476887910412,
ChemoRad_90,-0.24476170396681224,-0.291066271463473,-0.2894465339726444,-0.3207122149099243,-0.3881222048227603,
NoChemoRT_70,-0.16995598884628685,-0.20434667755978853,-0.20341707397935696,-0.20772384049653092,-0.25445238136669224,
AnyChemoRT_70,-0.24310507361490677,-0.2883944361924264,-0.2890177565556062,-0.29122714915452735,-0.3543939315780001,
NoChemoRT_80,-0.15426409549113673,-0.17958184788767811,-0.1791539962491035,-0.1967482892670361,-0.23285739678800696,
AnyChemoRT_80,-0.1967164651119597,-0.23078528591723843,-0.23008213019565482,-0.26098075035056406,-0.31174170289209036,
NoChemoRT_90,-0.14559021526054858,-0.16829538650282416,-0.1682128548734125,-0.18766278769504421,-0.2207620701702409,
AnyChemoRT_90,-0.16580307235514122,-0.19428888966732158,-0.1925461158789583,-0.23887584233533157,-0.2830557023659333,
NoChemo_70,-0.2662429354475946,-0.3241887009514357,-0.3274628766458612,-0.30156862840655907,-0.38139702980664864,
AnyChemo_70,-0.23044630492371276,-0.27170944122983554,-0.2716305647500828,-0.2811522106632921,-0.3387961584452671,
NoChemo_80,-0.23169280719497187,-0.2739268038245878,-0.2765495059077558,-0.2770791196192329,-0.33845462004503885,
AnyChemo_80,-0.18595692473974088,-0.2177775936066289,-0.2165004168653511,-0.25190237590616077,-0.29933329151992344,
NoChemo_90,-0.18981232180311494,-0.22026964909873703,-0.2218646265918809,-0.23638766041472195,-0.2817706949451781,
AnyChemo_90,-0.16024870670826855,-0.18785535048379742,-0.1858243655602702,-0.23373816742238657,-0.27651835353477416,
NoRad_70,-0.1656036812967567,-0.19929028658309442,-0.19629480075087372,-0.22277392336191637,-0.2700817442739252,
AnyRad_70,-0.2620659653537596,-0.310873476459102,-0.3120536045109413,-0.3062737751767388,-0.37338663515596865,
NoRad_80,-0.13092470796542038,-0.1536810729195156,-0.15092582978675856,-0.1921194523128596,-0.22566714908715638,
AnyRad_80,-0.2453929592481919,-0.2909555605492785,-0.290246893934518,-0.30915019263646837,-0.3740494297709155,
NoRad_90,-0.11579569281564031,-0.13652038550506948,-0.13291432885877552,-0.18356588519936862,-0.21457890199013102,
AnyRad_90,-0.25158959622746047,-0.29945793034156265,-0.29814120059330357,-0.32619160895759214,-0.39563289407547636,
noRecur,-0.14240656450360717,-0.16492741870712474,-0.16467208460187985,-0.20930852437437744,-0.24781897775119002,
recur,NaN,NaN,NaN,NaN,NaN,
noRecur_70,-0.17504831856101682,-0.20365808268148408,-0.2045384908825372,-0.2291066646928691,-0.2747154692603387,
recur_70,NaN,NaN,NaN,NaN,NaN,
noRecur_80,-0.1437128381133838,-0.1673517662130173,-0.16702974107696533,-0.2105631896491488,-0.2502281202403818,
recur_80,NaN,NaN,NaN,NaN,NaN,
noRecur_90,-0.12762832816858957,-0.14807518406173922,-0.14692484449462342,-0.19999722036309417,-0.2354257118250345,
recur_90,NaN,NaN,NaN,NaN,NaN,
Age0-4_70,-0.2341629830920129,-0.25220202430159405,-0.25413568606232206,-0.2799613231653205,-0.3069501689507903,
Age5-9_70,-0.23022636158255202,-0.26873731898491565,-0.2680307826182022,-0.2861186984600836,-0.3398802633753767,
Age10-14_70,-0.2326255046820407,-0.2942888357606155,-0.2936905969005735,-0.2829064130373576,-0.3691906082100087,
Age15-20_70,-0.26009743909900307,-0.35808766535034736,-0.3575671914639582,-0.29773114380488636,-0.42927704837273795,
Age0-4_80,-0.20033729604195052,-0.21660300525049558,-0.21748601413687768,-0.2598193212554158,-0.2849935110700901,
Age5-9_80,-0.1786530139683805,-0.20912499913972535,-0.20705889949449305,-0.24954218958135563,-0.29495799103716336,
Age10-14_80,-0.1891227845457202,-0.24107399172737687,-0.23842788980531024,-0.25535738368633143,-0.3327503905640421,
Age15-20_80,-0.20056220358617538,-0.276785387793846,-0.27464238194358964,-0.25545935870287567,-0.3667292777388056,
Age0-4_90,-0.17175228721255023,-0.18685780757721812,-0.18650130378345522,-0.23926963586567895,-0.26254974912741563,
Age5-9_90,-0.15389932189944858,-0.18075189410547043,-0.1784664075532455,-0.22915920410275534,-0.2710528681299029,
Age10-14_90,-0.15814775862060437,-0.20219655707218778,-0.19913361657604503,-0.22978392200339265,-0.2989925240240102,
Age15-20_90,-0.16425969737456025,-0.22739864189385955,-0.22335749604958288,-0.23113623851096782,-0.32926577004360014,
Male_70,-0.24512195332723893,-0.2910027043954122,-0.2921149855415356,-0.2889042903361837,-0.35255906702461254,
Female_70,-0.23017465350513938,-0.27270901766816696,-0.2731604275988088,-0.28169351043976115,-0.3420148377961758,
Male_80,-0.19836362407322589,-0.2325529382930389,-0.23239888389778124,-0.25912710823684026,-0.3102282450743157,
Female_80,-0.18752653819490803,-0.21954029059951308,-0.2186224162012344,-0.2523008722236958,-0.30007718454211024,
Male_90,-0.16838301405299447,-0.19656198724498072,-0.1956300941549926,-0.23686199671832023,-0.28095721178090244,
Female_90,-0.15826214201220282,-0.18562899102442038,-0.18348461867060945,-0.23051901568954616,-0.2723788421943516,
HL grp: Salvage,-0.4292840854679216,-0.567201942520881,-0.5653783977058283,-0.47500462106224806,-0.6538506107199261,
HL grp: Extended,-0.30032494888358224,-0.400066361382232,-0.4013348298519299,-0.34951926556450114,-0.48920039684804684,
HL grp: Chest RT>=35 plus chemo,-0.2737886779017945,-0.36130850015507265,-0.36039957215217994,-0.3394918345994322,-0.4671294755236018,
HL grp: Chest RT>=35 no chemo,-0.27113002092178967,-0.3554219508664189,-0.3562975036898325,-0.3251022950370771,-0.4463287877129614,
HL grp: Chest RT<35 plus chemo,-0.16211084858818597,-0.21597090757381096,-0.20764397716018781,-0.26623213117113076,-0.35480633946791856,
HL grp: Chemo without chest RT,-0.10989518814259613,-0.1462565391519253,-0.1377022081123154,-0.21212279015685204,-0.27559288424332046,
HL grp: Other,-0.1482263959563505,-0.187384469366305,-0.18487070265979647,-0.21037487370780264,-0.2717078838891728,
HL AHOD: Contemporary,-0.12544929959439827,-0.16942081593234026,-0.1602507201953115,-0.23134887367213172,-0.30738092057335203,
HL AHOD: High Chest RT,-0.31818840144552984,-0.42141964815002964,-0.42213028789340934,-0.3674915158363358,-0.5101220563546335,
HL AHOD: Other,-0.17079872969642693,-0.2223860642731282,-0.21648983366877386,-0.2599880572601244,-0.3422360177893436,
HL grp 2: Salvage,-0.4292840854679216,-0.567201942520881,-0.5653783977058283,-0.47500462106224806,-0.6538506107199261,
HL grp 2: Extended,-0.30032494888358224,-0.400066361382232,-0.4013348298519299,-0.34951926556450114,-0.48920039684804684,
HL grp 2: Chest RT>=35,-0.2726713488144356,-0.3587967950240411,-0.3586705442161874,-0.33336201909536317,-0.45825572510747176,
HL grp 2: [empty],NaN,NaN,NaN,NaN,NaN,
HL grp 2: Chest RT<35 plus chemo,-0.16211084858818597,-0.21597090757381096,-0.20764397716018781,-0.26623213117113076,-0.35480633946791856,
HL grp 2: Chemo without chest RT,-0.10989518814259613,-0.1462565391519253,-0.1377022081123154,-0.21212279015685204,-0.27559288424332046,
HL grp 2: Other,-0.1482263959563505,-0.187384469366305,-0.18487070265979647,-0.21037487370780264,-0.2717078838891728,
HL AHOD2: Contemporary with RT,-0.1375086539149297,-0.186572793685597,-0.1769734458823255,-0.24418846687971685,-0.3273236605694557,
HL AHOD2: Contemporary without RT,-0.09972347671291291,-0.13452077053335612,-0.1253953632122244,-0.2038622604899123,-0.2658500583373962,
HL AHOD2: High Chest RT,-0.31818840144552984,-0.42141964815002964,-0.42213028789340934,-0.3674915158363358,-0.5101220563546335,
HL AHOD2: Other,-0.17079872969642693,-0.2223860642731282,-0.21648983366877386,-0.2599880572601244,-0.3422360177893436,
AnyRad_ALL,-0.16757255498902482,-0.1952093065574962,-0.19274032681892167,-0.21775481303384145,-0.2550920143785768,
AnyRad_AML,-0.2981796833818497,-0.35090044777059304,-0.35167404477145453,-0.36102924882549303,-0.434937532030887,
AnyRad_OtherLeukemia,-0.33557298598394336,-0.40352635875569814,-0.4057766377206533,-0.3732489821788909,-0.46138092848914414,
AnyRad_Astrocytoma,-0.368179034557458,-0.43261084752639,-0.43536822140163733,-0.4160726818360109,-0.5019260484661849,
AnyRad_Medulloblastoma,-0.4176548738328618,-0.4827322239831938,-0.48993206398187683,-0.44576016826688686,-0.5336422644126573,
AnyRad_Other CNS,-0.37394920720154823,-0.44018429777727297,-0.44306631887509806,-0.42835243070890505,-0.5176772145991979,
AnyRad_HL,-0.2522047285056322,-0.33049062288532766,-0.32776304712470644,-0.32056219225090316,-0.4344171456207552,
AnyRad_NHL,-0.19716741445532227,-0.2456744144607789,-0.2421395038571288,-0.27160457451643144,-0.3432722597034102,
AnyRad_Kidney,-0.20671239344349476,-0.23332549611856995,-0.22970791283527017,-0.30227767308234016,-0.3404381258250501,
AnyRad_NBL,-0.30962237466976217,-0.33697306382415676,-0.33717352121222677,-0.3785476522262996,-0.41683288528121487,
AnyRad_STS,-0.2577695813962972,-0.30453542601327444,-0.30236288590412963,-0.3309706908589407,-0.3971369308011044,
AnyRad_Ewings,-0.31409203051162443,-0.3992114935680376,-0.39427153036848034,-0.39098236185158775,-0.5063100658687979,
AnyRad_Osteosarcoma,-0.27673217140730355,-0.36199001201978565,-0.35744053215482136,-0.3484733726311028,-0.4675200039497423,
AnyRad_OtherBoneTumor,-0.30653857920539845,-0.38297742295831544,-0.3798943523253474,-0.3832989657803478,-0.4884339652309774,
ChemoOnly_ALL,-0.0842033524212427,-0.09876641851067076,-0.09494139657633505,-0.1411169600285943,-0.16159542444525954,
ChemoOnly_AML,-0.20583607781211755,-0.23722904194311029,-0.23924471222684085,-0.2517907254590764,-0.2983536512072314,
ChemoOnly_OtherLeukemia,-0.27167425560564984,-0.325697254949739,-0.3268264199478833,-0.30990683612093517,-0.38081199919574027,
ChemoOnly_Astrocytoma,-0.20587705015239724,-0.23241515330377,-0.23212860724205947,-0.2656044163854362,-0.30371148199304765,
