Group,LE,QALEcond,LEcond,HealthyLY,HealthyLYCond,
AbdPel35+,-0.3506079825597548,-0.43405922130836094,-0.43538548643258446,-0.40530854575879033,-0.5168323495482722,
MaxRTNone,-0.11904519733872772,-0.14139154101018686,-0.13716256696616777,-0.19385411491720939,-0.2273964512681802,
MaxRT<20,-0.14306995232598477,-0.1677220853205488,-0.16438577197069595,-0.2122478160127282,-0.24838062269400127,
MaxRT20_29,-0.19239236742815988,-0.2284879186240656,-0.22537097040108517,-0.2634611135180815,-0.3148912118838058,
MaxRT30+,-0.3290294250819778,-0.3997256487181997,-0.3997461482532399,-0.39249209355880915,-0.48825706077486863,
ALL_70,-0.16403716265910737,-0.1880647470241097,-0.18769204430496628,-0.19233308775938607,-0.22326759183630118,
AML_70,-0.2503408571925505,-0.30236661539661663,-0.2973980271609533,-0.35089251118780285,-0.4283027589494874,
OtherLeukemia_70,-0.4490834624049896,-0.520416518929238,-0.5253971254061321,-0.44706657349472945,-0.5344182806313543,
Astrocytoma_70,-0.32994303620030896,-0.3889304851149237,-0.39288879824017736,-0.35827300704450693,-0.4345485747054051,
Medulloblastoma_70,-0.4211202426654821,-0.4863001509838628,-0.49369758206061776,-0.4363221304571805,-0.5188344698673512,
Other CNS_70,-0.3338157903388785,-0.4018725198700557,-0.4096535787609681,-0.35136828530875364,-0.4443498805001029,
HL_70,-0.3155360745512273,-0.4105673784883947,-0.4094670708533168,-0.37555407308859096,-0.50647611086442,
NHL_70,-0.2287084022709734,-0.2776986001889764,-0.28016096296884535,-0.2765302387461956,-0.34793142693015855,
Kidney_70,-0.201500526597689,-0.22130332830357077,-0.22137757824590445,-0.2725332353773699,-0.3031845565015623,
NBL_70,-0.20650512651975023,-0.22392620410683314,-0.2220567900692117,-0.28553031743563995,-0.30991488840108106,
STS_70,-0.20603605898294294,-0.24863157296338234,-0.2466023886324955,-0.2753698543296414,-0.337338244159995,
Ewings_70,-0.3630204942559019,-0.4558921841796214,-0.45232233837666896,-0.42851586366047106,-0.5473782710294282,
Osteosarcoma_70,-0.19761711990385172,-0.26260063724009025,-0.2549860332488364,-0.28915350582487026,-0.38621429068489743,
OtherBoneTumor_70,-0.12056943399406017,-0.15512751425484897,-0.1562434843590745,-0.13201407750072924,-0.17996367437065985,
ALL_80,-0.10339610291053537,-0.11939735858310892,-0.11733733125668018,-0.1494697554623569,-0.1722347564301922,
AML_80,-0.18761097906424193,-0.2300505235561937,-0.21829317332434114,-0.34073376262155786,-0.40509730566401325,
OtherLeukemia_80,-0.3317462367515278,-0.39527827385989867,-0.39628108845620974,-0.36643282106962594,-0.4510282864049683,
Astrocytoma_80,-0.28515169676047025,-0.33252993719510116,-0.33439741178310817,-0.3423335978972989,-0.4075957361140684,
Medulloblastoma_80,-0.4111253104613427,-0.474999667013429,-0.4811990693324436,-0.4505084432889195,-0.5345522094683628,
Other CNS_80,-0.34730860089487314,-0.402619318810672,-0.40998161596232546,-0.37088448969544013,-0.4487647241118032,
HL_80,-0.2199285265378661,-0.29147389418672937,-0.28481070185100565,-0.32365471370849275,-0.4348908106618046,
NHL_80,-0.1805323246286626,-0.22123064416159482,-0.21922227523180857,-0.2682304725938237,-0.3345664333737424,
Kidney_80,-0.1776587674296699,-0.1995977472942727,-0.19541498002491875,-0.2745078762121766,-0.305817943751659,
NBL_80,-0.21016884936868735,-0.2271445635699714,-0.2253051175018111,-0.28750084014344385,-0.3110142172931178,
STS_80,-0.2216249375717848,-0.26776349960669954,-0.26275282467811634,-0.31426531331539503,-0.3801601312858646,
Ewings_80,-0.2650455332337932,-0.3404409155583161,-0.3345018874433759,-0.3582284690574583,-0.46442724328730073,
Osteosarcoma_80,-0.18051827509608862,-0.24110491221666674,-0.23362053967791768,-0.2678707780731968,-0.35956574564310556,
OtherBoneTumor_80,-0.11418060634235179,-0.15707357271655442,-0.14797923671652793,-0.205105187696542,-0.27872416006757367,
ALL_90,-0.061012853909570085,-0.07334505464001655,-0.06922924821623924,-0.12439640075060564,-0.14340121754884408,
AML_90,-0.14825614175184498,-0.1893814081801167,-0.17112132467209867,-0.3382279469014938,-0.39800925772381496,
OtherLeukemia_90,-0.2542300629928712,-0.3072405053298281,-0.3074726909404089,-0.31370275817187565,-0.3895489833009339,
Astrocytoma_90,-0.20659668999164668,-0.24528302031713464,-0.24346298684137885,-0.2784833040918306,-0.3336135690978377,
Medulloblastoma_90,-0.3742632949485622,-0.43574531578854503,-0.4390726129802832,-0.4369123572782053,-0.5202949144455765,
Other CNS_90,-0.29661254829625044,-0.3402598413479806,-0.344933961319041,-0.3489949738015927,-0.41393067832275904,
HL_90,-0.14893364301637999,-0.20138532711319235,-0.19158838234463535,-0.27208088456533225,-0.36293994799077683,
NHL_90,-0.12849497058657552,-0.16247190508350823,-0.1558885496209641,-0.2351140597271529,-0.29315237073660994,
Kidney_90,-0.17806811387317195,-0.19918156360733622,-0.1956147068206818,-0.26891831778930375,-0.2993246261159092,
NBL_90,-0.24511078679208925,-0.26485796563195413,-0.26444253237590915,-0.3174638503256948,-0.34639723322683924,
STS_90,-0.2192081699827192,-0.2548649754831815,-0.25233095845973846,-0.29615382541174157,-0.34727721846524384,
Ewings_90,-0.24483957344892673,-0.31346411917288225,-0.3044843205226589,-0.36033128913715806,-0.45988441755845283,
Osteosarcoma_90,-0.21591746993142255,-0.27973398284103995,-0.27465339414222495,-0.2828937596560288,-0.3723464828772288,
OtherBoneTumor_90,-0.20867110003858227,-0.26292924246446886,-0.2566760574814909,-0.3275708034244341,-0.414994882802465,
brain_70,-0.3477402177488185,-0.40928806864890405,-0.4145316980846608,-0.37235029590591306,-0.4523455937211715,
bone_70,-0.25160529554818595,-0.32558778699632324,-0.3207664588719933,-0.33180686061711206,-0.43656628052560364,
sts_70,-0.20603605898294294,-0.24863157296338234,-0.2466023886324955,-0.2753698543296414,-0.337338244159995,
solid_70,-0.2037719690880309,-0.2225091285914977,-0.22168947081124585,-0.2784393842905164,-0.30628410614950485,
leuk_70,-0.181048042453673,-0.20834282782471897,-0.2078530932753211,-0.21247936903290884,-0.24772170188433867,
lymp_70,-0.29001905713979453,-0.3696438521421553,-0.3699008901778604,-0.3462797643721989,-0.4572828752025554,
brain_80,-0.32410998941732316,-0.376147495783654,-0.380320543611824,-0.3718979457472447,-0.44354821970249597,
bone_80,-0.20839140941051218,-0.2739150308338776,-0.2672618037791443,-0.29848640097194873,-0.3957393608879534,
sts_80,-0.2216249375717848,-0.26776349960669954,-0.26275282467811634,-0.31426531331539503,-0.3801601312858646,
solid_80,-0.1916664292529918,-0.21167068077493914,-0.20848260171793848,-0.28011014502118725,-0.30809599666994364,
leuk_80,-0.11717178711448469,-0.13613311299743436,-0.13344346699541698,-0.17158167745534714,-0.19858232770991488,
lymp_80,-0.2030542873695416,-0.26003606721872563,-0.25567993992140475,-0.2999233440572737,-0.3900970369573534,
brain_90,-0.2657269759375502,-0.3105272015019194,-0.3120144852443216,-0.3317051483778766,-0.3960448198172345,
bone_90,-0.22579182535762257,-0.2907156276345913,-0.2842384247029182,-0.3138901199407758,-0.40747767637227666,
sts_90,-0.2192081699827192,-0.2548649754831815,-0.25233095845973846,-0.29615382541174157,-0.34727721846524384,
solid_90,-0.21164852461760425,-0.23247818365598358,-0.23040013305342233,-0.2931261292331412,-0.3230321142667625,
leuk_90,-0.07311336488809823,-0.08822830271232436,-0.08320763366121631,-0.1464994061675687,-0.16947379370120316,
lymp_90,-0.1396168954902386,-0.1828517853137069,-0.1747949086187302,-0.25524793314459815,-0.3299903281066066,
SurgOnly_NoTrt,-0.15661565535901784,-0.1840189293623598,-0.18224524840760323,-0.21025714279886473,-0.2492272182547077,
ChemoOnly,-0.10597009764560923,-0.12668751326397873,-0.12182709547470086,-0.18537002823720977,-0.21694549329316798,
RadOnly,-0.2981288578816421,-0.3654726958605062,-0.3666080294352756,-0.35532984096627984,-0.44788962950330485,
ChemoRad,-0.2369933835610404,-0.2805021312999785,-0.2790791245727933,-0.30576825449857536,-0.36757189145982816,
NoChemoRT,-0.15661565535901784,-0.1840189293623598,-0.18224524840760323,-0.21025714279886473,-0.2492272182547077,
AnyChemoRT,-0.18255138873033355,-0.21489437261810904,-0.21335158969901072,-0.25535924307432417,-0.3043871351408174,
NoChemo,-0.22413284987140958,-0.2668789413733813,-0.2676709198868235,-0.27965225028622764,-0.3412147655996047,
AnyChemo,-0.17234561983514604,-0.20252143816311033,-0.2005457922172297,-0.24645013253143846,-0.29235178108574356,
NoRad,-0.11427475184775954,-0.13595647579245598,-0.13163430358350323,-0.18947037166599573,-0.22220779433090304,
AnyRad,-0.2460679311077478,-0.2926406775633053,-0.29159948911171163,-0.3131735844763612,-0.3790967689940957,
SurgOnly_NoTrt_70,-0.18530517157140444,-0.22386035861189083,-0.22209912789913686,-0.22747815276639013,-0.2788852376140474,
ChemoOnly_70,-0.16759007430553752,-0.20221334697782553,-0.1976178323789401,-0.24021538694935293,-0.2893162800817493,
RadOnly_70,-0.29757294922807054,-0.36757256872687016,-0.3708380353280572,-0.33838686852186467,-0.4339931776224934,
ChemoRad_70,-0.2511115618854394,-0.2949424395003766,-0.29562042017281576,-0.29977095404082615,-0.36003045493237923,
SurgOnly_NoTrt_80,-0.16069288646713334,-0.18779143249813635,-0.1867455216671151,-0.21287899925774348,-0.2518263754782851,
ChemoOnly_80,-0.11587678418813592,-0.13736402445871054,-0.1331843012603634,-0.19122253457961036,-0.22374597886344047,
RadOnly_80,-0.29452273890638064,-0.35906046822407706,-0.35970394081812057,-0.35540843653346615,-0.4441953635672271,
ChemoRad_80,-0.22915000850366252,-0.27137473275325125,-0.2692414687054222,-0.30136810305939105,-0.3612880228215733,
SurgOnly_NoTrt_90,-0.14468068098749232,-0.16914012352724433,-0.16689129165344344,-0.20297439195712638,-0.23828940371464497,
ChemoOnly_90,-0.09152784472198314,-0.11020264702590904,-0.10484220085402025,-0.17405776933344347,-0.2028661843288526,
RadOnly_90,-0.30726306394701486,-0.3749646053125329,-0.3725699656043828,-0.39182259876709147,-0.4848658250538626,
ChemoRad_90,-0.23331642852508858,-0.2779213241391203,-0.2754802789132395,-0.3157272280858074,-0.38098418171880616,
NoChemoRT_70,-0.18530517157140444,-0.22386035861189083,-0.22209912789913686,-0.22747815276639013,-0.2788852376140474,
AnyChemoRT_70,-0.24224960021724254,-0.28738748487739735,-0.28779108007639276,-0.294345608337821,-0.3572849492055539,
NoChemoRT_80,-0.16069288646713334,-0.18779143249813635,-0.1867455216671151,-0.21287899925774348,-0.2518263754782851,
AnyChemoRT_80,-0.18893419787260363,-0.22242309816455852,-0.2207728254230148,-0.2615636580991417,-0.311666301308248,
NoChemoRT_90,-0.14468068098749232,-0.16914012352724433,-0.16689129165344344,-0.20297439195712638,-0.23828940371464497,
AnyChemoRT_90,-0.14937166197142476,-0.17609077239575277,-0.17326861692414958,-0.23202003337891017,-0.27430543965475623,
NoChemo_70,-0.2624710816478881,-0.3207251542609347,-0.3230778412649575,-0.303659249775652,-0.3839091268133975,
AnyChemo_70,-0.2318878360445645,-0.27328180003059077,-0.2730920324981145,-0.2861129833596179,-0.3438486131307699,
NoChemo_80,-0.23301456729834066,-0.2770112583011209,-0.27807460861770955,-0.290079406952164,-0.3533909718165016,
AnyChemo_80,-0.17779729332977273,-0.20890967857506829,-0.20681620447248353,-0.2515496883969228,-0.2982504475148452,
NoChemo_90,-0.1848511828438965,-0.2169453856896833,-0.21582455385571017,-0.2502370764812388,-0.29759555727503995,
AnyChemo_90,-0.14384345489097722,-0.16960691338100486,-0.16660313376934363,-0.2263032683828811,-0.2671204285754086,
NoRad_70,-0.17237596289235818,-0.2079926864386303,-0.2041532558186292,-0.23676475053264917,-0.2865268579640619,
AnyRad_70,-0.26020329513598955,-0.3085011182540524,-0.3096769913361458,-0.3073090483429944,-0.3737206775686397,
NoRad_80,-0.12327966804384792,-0.145597150793866,-0.1419504554913459,-0.19482661496324033,-0.22837666332247045,
AnyRad_80,-0.23972342976834463,-0.2850795095340919,-0.2834045357747307,-0.3101798729505303,-0.3743421220100955,
NoRad_90,-0.09921514498834315,-0.11863120675601159,-0.1137625318480118,-0.17825470538507496,-0.2079757143359807,
AnyRad_90,-0.23972531222797394,-0.2861011301384701,-0.28369275151880136,-0.32245612059640233,-0.38996142712657916,
noRecur,-0.13131072482763595,-0.15280143226955467,-0.15149542500612034,-0.20767121388328935,-0.24525056227018496,
recur,NaN,NaN,NaN,NaN,NaN,
noRecur_70,-0.17406112609407215,-0.2030034603022928,-0.20336612757531522,-0.2335299375670856,-0.2796274887195492,
recur_70,NaN,NaN,NaN,NaN,NaN,
noRecur_80,-0.13566806888999203,-0.15911935039694966,-0.15771992383422795,-0.21136330150328383,-0.2508655717573718,
recur_80,NaN,NaN,NaN,NaN,NaN,
noRecur_90,-0.11026386900704181,-0.1287798465575864,-0.12630847687799765,-0.1941063605215074,-0.22759002666236716,
recur_90,NaN,NaN,NaN,NaN,NaN,
Age0-4_70,-0.22193376275976387,-0.23979755511778103,-0.24082038784731147,-0.2746353290885306,-0.3008544465237214,
Age5-9_70,-0.22357298514323332,-0.26102973474669394,-0.26070809728884115,-0.2789354399220937,-0.33124722559152475,
Age10-14_70,-0.23915040098399676,-0.3028903764313682,-0.30103421955934934,-0.30178296677075994,-0.3915093091599596,
Age15-20_70,-0.2833007806932973,-0.38771389959159736,-0.3878794347424214,-0.31665741505885975,-0.453624303215955,
Age0-4_80,-0.18465961083220667,-0.2014241165676585,-0.20031624724206007,-0.25887904181581434,-0.28355054305393546,
Age5-9_80,-0.1780898446561996,-0.2078383180472433,-0.20624857406835131,-0.24709498582482958,-0.2913280951773307,
Age10-14_80,-0.19551633362892026,-0.24957785343280622,-0.24627532867691873,-0.2678026973341905,-0.3479578665003043,
Age15-20_80,-0.1952228387868768,-0.2706442056372827,-0.2677891243945844,-0.2586762953831006,-0.3708511486106941,
Age0-4_90,-0.14348714626935088,-0.1586248852835958,-0.1556666503938418,-0.23153584315849776,-0.2537656972056818,
Age5-9_90,-0.1512170309945418,-0.17759440609622393,-0.1751726493088818,-0.2265221180080972,-0.2673614452470089,
Age10-14_90,-0.1526961115300899,-0.19517990589751416,-0.19205660209442046,-0.2262734531159618,-0.2931942637230257,
Age15-20_90,-0.1592713068746079,-0.22049686709533692,-0.21644912353882198,-0.23124994525810816,-0.3277878118658797,
Male_70,-0.24228697018242643,-0.28773784752367176,-0.288487734616484,-0.2907609768229229,-0.35381685871149793,
Female_70,-0.23399948692132597,-0.2775470071438321,-0.2776192128966884,-0.2888349703700186,-0.350089054054451,
Male_80,-0.1917487878414435,-0.22520158737350657,-0.22442430132657634,-0.25904174503644084,-0.30948456330016844,
Female_80,-0.18078601207596426,-0.2129088880629734,-0.21064259948731107,-0.25649953954778987,-0.3042849324702983,
Male_90,-0.15502709259342448,-0.18198121820343657,-0.17992127228733523,-0.23606682895881403,-0.27942773773287344,
Female_90,-0.1412439922924872,-0.16685516215620136,-0.1635407774630831,-0.2208257582527649,-0.26029047543403705,
HL grp: Salvage,-0.4373838216501847,-0.5782279603552277,-0.5744083890680357,-0.49014950981218586,-0.6707969147371323,
HL grp: Extended,-0.3101527280570535,-0.4137974135448144,-0.4144444175611011,-0.3670688267366445,-0.509689848385876,
HL grp: Chest RT>=35 plus chemo,-0.2776195312395533,-0.368024085296287,-0.3649448576889555,-0.358654563225249,-0.4898236185201918,
HL grp: Chest RT>=35 no chemo,-0.2814763159205488,-0.36888573003268205,-0.368481515916377,-0.35311081852144655,-0.47986500045467584,
HL grp: Chest RT<35 plus chemo,-0.15058649708106547,-0.20474408369850725,-0.19258245061372345,-0.286306788225262,-0.3795353626184782,
HL grp: Chemo without chest RT,-0.09365507678375497,-0.1273685703100754,-0.11743637794720349,-0.2093749171389592,-0.2725357428573008,
HL grp: Other,-0.11598947171754063,-0.15264814450570058,-0.14432028388748075,-0.23033819578694487,-0.2961964981501229,
HL AHOD: Contemporary,-0.11384416915485031,-0.15537866625444596,-0.14522810264892036,-0.23438605292698564,-0.3099263237963484,
HL AHOD: High Chest RT,-0.32369867976680927,-0.42942317826603427,-0.4287163272131975,-0.3850607728529446,-0.5300877514582129,
HL AHOD: Other,-0.1570702669572856,-0.20886522207931726,-0.19885084800769945,-0.28030023215985483,-0.3677948750133618,
HL grp 2: Salvage,-0.4373838216501847,-0.5782279603552277,-0.5744083890680357,-0.49014950981218586,-0.6707969147371323,
HL grp 2: Extended,-0.3101527280570535,-0.4137974135448144,-0.4144444175611011,-0.3670688267366445,-0.509689848385876,
HL grp 2: Chest RT>=35,-0.27928877525906365,-0.36840025053815123,-0.3664791548266138,-0.35625467383612214,-0.48550039149845603,
HL grp 2: [empty],NaN,NaN,NaN,NaN,NaN,
HL grp 2: Chest RT<35 plus chemo,-0.15058649708106547,-0.20474408369850725,-0.19258245061372345,-0.286306788225262,-0.3795353626184782,
HL grp 2: Chemo without chest RT,-0.09365507678375497,-0.1273685703100754,-0.11743637794720349,-0.2093749171389592,-0.2725357428573008,
HL grp 2: Other,-0.11598947171754063,-0.15264814450570058,-0.14432028388748075,-0.23033819578694487,-0.2961964981501229,
HL AHOD2: Contemporary with RT,-0.12637958610032218,-0.17256446862658523,-0.16244473890135866,-0.2468496434030067,-0.3290744127770129,
HL AHOD2: Contemporary without RT,-0.08731545429827171,-0.12066659287443243,-0.10963566410297484,-0.2078310060708616,-0.2701469887989938,
HL AHOD2: High Chest RT,-0.32369867976680927,-0.42942317826603427,-0.4287163272131975,-0.3850607728529446,-0.5300877514582129,
HL AHOD2: Other,-0.1570702669572856,-0.20886522207931726,-0.19885084800769945,-0.28030023215985483,-0.3677948750133618,
AnyRad_ALL,-0.14223532513748774,-0.16658024937818794,-0.16358832773185047,-0.1921151497492664,-0.22469841177308902,
AnyRad_AML,-0.25035470602273446,-0.30442005189396376,-0.2937864417488625,-0.3933267815379185,-0.47220167033467514,
AnyRad_OtherLeukemia,-0.31214857710542016,-0.3749156881151553,-0.3754684055877548,-0.34530255825726763,-0.42851682265952146,
AnyRad_Astrocytoma,-0.34926887848945104,-0.4138439550308844,-0.41359285349868763,-0.41103237257092173,-0.4949274843386564,
AnyRad_Medulloblastoma,-0.39897460648439004,-0.4652328700455719,-0.4696719419089527,-0.4490130296262805,-0.5363252154723908,
AnyRad_Other CNS,-0.3948321533982645,-0.4597009468835699,-0.4646185074557459,-0.436933006410045,-0.5264726795092509,
AnyRad_HL,-0.24917087661355558,-0.32894639429927985,-0.32338864133540934,-0.34089202540492286,-0.4591158378884872,
AnyRad_NHL,-0.24280103459060381,-0.29484482840724957,-0.29740841609012986,-0.29334089939884395,-0.36925138193065327,
AnyRad_Kidney,-0.21718136484332914,-0.2421525044837473,-0.24063698302302686,-0.299865452959634,-0.3369058983448337,
AnyRad_NBL,-0.32810409500010634,-0.35543708761447435,-0.3567484358586512,-0.38859077439603346,-0.4272776805538991,
AnyRad_STS,-0.25111219384679656,-0.29809393526738354,-0.2947153782354497,-0.3309632061812482,-0.39653780220211937,
AnyRad_Ewings,-0.34408340319697445,-0.4372106342516982,-0.43195934213636866,-0.4217886486541657,-0.5436986299435823,
AnyRad_Osteosarcoma,-0.3124904021617941,-0.4059838774491521,-0.4020774564241294,-0.3831666023525341,-0.5100650793144766,
AnyRad_OtherBoneTumor,-0.2743336120777781,-0.3471891996427895,-0.3399886832236812,-0.3807967700549696,-0.48366643522315783,
ChemoOnly_ALL,-0.05582141127415215,-0.06639065877708188,-0.0628985401481621,-0.109695574047597,-0.12540938209395935,
ChemoOnly_AML,-0.13576492019342065,-0.17444020375553027,-0.15700723643892817,-0.3140806673838441,-0.3706818152123448,
ChemoOnly_OtherLeukemia,-0.3320981667067979,-0.3916446341119745,-0.39463592793184404,-0.37857711707061875,-0.4596793700413773,
ChemoOnly_Astrocytoma,-0.20024151637515394,-0.23061602958432056,-0.22640522519143,-0.28831053310293564,-0.3292961656325694,
