Group,Age1,Age2,
SurgOnly_NoTrt_90,-0.1710505490200064,-0.14042033338877424,
ChemoOnly_90,-0.17192666470402104,-0.15179462577248815,
RadOnly_90,-0.3499071652117051,-0.23672608549309646,
ChemoRad_90,-0.28622136333665943,-0.22825110943785576,
NoChemoRT_70,-0.17911473236048903,-0.13337630985320745,
AnyChemoRT_70,-0.24056977987157344,-0.1852514112577619,
NoChemoRT_80,-0.16536255556131166,-0.13804136318853846,
AnyChemoRT_80,-0.22865854479665662,-0.17994941877778364,
NoChemoRT_90,-0.1710505490200064,-0.14042033338877424,
AnyChemoRT_90,-0.21654216043850083,-0.1789093853529362,
NoChemo_70,-0.26658912917737054,-0.20313182285553866,
AnyChemo_70,-0.2281930011075643,-0.1755623470544074,
NoChemo_80,-0.24776308137525593,-0.18244692652358696,
AnyChemo_80,-0.21918710260719818,-0.1755538567465332,
NoChemo_90,-0.2123133821848721,-0.15974520645133103,
AnyChemo_90,-0.21254827811797827,-0.17732208909979996,
NoRad_70,-0.18725085020382953,-0.14122672661098284,
AnyRad_70,-0.2540273199080895,-0.19643007094004986,
NoRad_80,-0.17175031976845245,-0.1408134239961829,
AnyRad_80,-0.2697427252903718,-0.21089525155039318,
NoRad_90,-0.1718186852675768,-0.15050357506699688,
AnyRad_90,-0.2911833392696811,-0.2291993658596995,
noRecur,-0.20489193123111105,-0.16770945975432755,
recur,NaN,NaN,
noRecur_70,-0.21904105376192073,-0.17054139787669562,
recur_70,NaN,NaN,
noRecur_80,-0.20608994124516006,-0.16581929745629903,
recur_80,NaN,NaN,
noRecur_90,-0.19857346078928484,-0.16756838185686387,
recur_90,NaN,NaN,
Age0-4_70,-0.22524773310250587,-0.1678075856793458,
Age5-9_70,-0.24573636736989768,-0.17052282050746165,
Age10-14_70,-0.23927121722411698,-0.19437670165298265,
Age15-20_70,-0.24346148385492566,-0.20325732522679135,
Age0-4_80,-0.2266523026970426,-0.17931761613205732,
Age5-9_80,-0.2169495265411844,-0.17123051328285238,
Age10-14_80,-0.22649438633638078,-0.1798777493891454,
Age15-20_80,-0.22206260495367902,-0.17237700414073134,
Age0-4_90,-0.21267739650994782,-0.1777591935591956,
Age5-9_90,-0.2191540177034728,-0.1804562705644865,
Age10-14_90,-0.20594291922438163,-0.17206095406118058,
Age15-20_90,-0.20768388484027514,-0.16023378883125763,
Male_70,-0.23745204049164448,-0.17006031240969674,
Female_70,-0.2348521267573236,-0.1951944266724041,
Male_80,-0.22344017653228282,-0.17043683411367427,
Female_80,-0.22421944209999783,-0.18605999901732548,
Male_90,-0.2086480151236198,-0.1662668339822366,
Female_90,-0.21680749655935502,-0.18868645545392485,
HL grp: Salvage,-0.423857471263253,-0.3696860093706097,
HL grp: Extended,-0.34711732319615224,-0.303934319030529,
HL grp: Chest RT>=35 plus chemo,-0.3450209164275493,-0.3188289728434385,
HL grp: Chest RT>=35 no chemo,-0.3624157942208859,-0.3064176383114745,
HL grp: Chest RT<35 plus chemo,-0.23552386960618482,-0.18256234274434455,
HL grp: Chemo without chest RT,-0.18512321321357253,-0.1416217243738966,
HL grp: Other,-0.19404634591259334,-0.15099675973726479,
HL AHOD: Contemporary,-0.1946794769858479,-0.15244374659363694,
HL AHOD: High Chest RT,-0.36497477268463996,-0.32420411732500115,
HL AHOD: Other,-0.2332849462353406,-0.18193271807549785,
HL grp 2: Salvage,-0.423857471263253,-0.3696860093706097,
HL grp 2: Extended,-0.34711732319615224,-0.303934319030529,
HL grp 2: Chest RT>=35,-0.35270514348028564,-0.31547046991550654,
HL grp 2: [empty],NaN,NaN,
HL grp 2: Chest RT<35 plus chemo,-0.23552386960618482,-0.18256234274434455,
HL grp 2: Chemo without chest RT,-0.18512321321357253,-0.1416217243738966,
HL grp 2: Other,-0.19404634591259334,-0.15099675973726479,
HL AHOD2: Contemporary with RT,-0.20515691034858016,-0.15622646872383672,
HL AHOD2: Contemporary without RT,-0.1703340996711775,-0.14526940631780622,
HL AHOD2: High Chest RT,-0.36497477268463996,-0.32420411732500115,
HL AHOD2: Other,-0.2332849462353406,-0.18193271807549785,
AnyRad_ALL,-0.1631530368071806,-0.13286779305178045,
AnyRad_AML,-0.34729795183880224,-0.29445320073560666,
AnyRad_OtherLeukemia,-0.41506519882629256,-0.26409442943069444,
AnyRad_Astrocytoma,-0.3759699828756738,-0.2519862778102302,
AnyRad_Medulloblastoma,-0.4109456457070062,-0.3198992185445435,
AnyRad_Other CNS,-0.399499200433049,-0.3508639334011413,
AnyRad_HL,-0.3006228406942725,-0.24914313546187256,
AnyRad_NHL,-0.23836382056813046,-0.18586391298832472,
AnyRad_Kidney,-0.29562376058792755,-0.24858862967242634,
AnyRad_NBL,-0.31789421244249066,-0.26056526982560413,
AnyRad_STS,-0.2784394316014863,-0.22832559898909566,
AnyRad_Ewings,-0.3069844752158447,-0.2403716835030707,
AnyRad_Osteosarcoma,-0.25411878554467965,-0.2347808166302041,
AnyRad_OtherBoneTumor,-0.33190573392010025,-0.31658698350155673,
ChemoOnly_ALL,-0.12877880018733545,-0.12881341648170885,
ChemoOnly_AML,-0.2952044838019974,-0.2374391852242444,
ChemoOnly_OtherLeukemia,-0.20885540830013122,-0.09773831968993088,
ChemoOnly_Astrocytoma,-0.2012903911527936,-0.16382762506083356,
ChemoOnly_Medulloblastoma,-0.2806569917508282,-0.1913267573404848,
ChemoOnly_Other CNS,-0.38539656930473987,-0.3029102369935803,
ChemoOnly_HL,-0.19055201962436583,-0.15156951066211521,
ChemoOnly_NHL,-0.13199596388072188,-0.10390012594443268,
ChemoOnly_Kidney,-0.218884230733968,-0.17635083593895026,
ChemoOnly_NBL,-0.28314109849444213,-0.24070657803359233,
ChemoOnly_STS,-0.23121764192747885,-0.17326079899832053,
ChemoOnly_Ewings,-0.2773168361673236,-0.17488588185130025,
ChemoOnly_Osteosarcoma,-0.22820802169904975,-0.17281461033541182,
ChemoOnly_OtherBoneTumor,-0.25877673242196714,-0.2780335609506674,
SurgOnly_NoTrt_ALL,NaN,NaN,
SurgOnly_NoTrt_AML,-0.09711861544020788,-0.08501523374427024,
SurgOnly_NoTrt_OtherLeukemia,0.06123781708659212,-0.0020849370092204324,
SurgOnly_NoTrt_Astrocytoma,-0.148040887425749,-0.12330742909300345,
SurgOnly_NoTrt_Medulloblastoma,-0.16619650833571004,-0.17291135059104118,
SurgOnly_NoTrt_Other CNS,-0.2989751194926622,-0.25453040222545636,
SurgOnly_NoTrt_HL,-0.22178359811462395,-0.1314735608184612,
SurgOnly_NoTrt_NHL,-0.09854637849229883,-0.08792541206534311,
SurgOnly_NoTrt_Kidney,-0.21253255287507117,-0.12703896924759914,
SurgOnly_NoTrt_NBL,-0.1982168385156783,-0.16676025558519822,
SurgOnly_NoTrt_STS,-0.16137131503121716,-0.1136125094968857,
SurgOnly_NoTrt_Ewings,-0.25816573979932206,-0.17721518987341772,
SurgOnly_NoTrt_Osteosarcoma,-0.09005547929694051,-0.11522365511531887,
SurgOnly_NoTrt_OtherBoneTumor,-0.11995260038130888,-0.12442931946755523,
AnyRad_brain,-0.3936835459694574,-0.29227722786433297,
AnyRad_bone,-0.29850799986057325,-0.24455657723176108,
AnyRad_sts,-0.2784394316014863,-0.22832559898909566,
AnyRad_solid,-0.3027431426806521,-0.2522137613023516,
AnyRad_leuk,-0.18395056337057322,-0.14663130161851576,
AnyRad_lymp,-0.28530956380145417,-0.2327439893894076,
ChemoOnly_brain,-0.23566315336354024,-0.18065114460213028,
ChemoOnly_bone,-0.23837710073089363,-0.17585110082615626,
ChemoOnly_sts,-0.23121764192747885,-0.17326079899832053,
ChemoOnly_solid,-0.24272321375842448,-0.19941188966010392,
ChemoOnly_leuk,-0.14478481743068497,-0.13719769487210928,
ChemoOnly_lymp,-0.14802685939090618,-0.11697590908824124,
SurgOnly_NoTrt_brain,-0.16352358561929248,-0.1293956471032043,
SurgOnly_NoTrt_bone,-0.10231456839009521,-0.11802735596202651,
SurgOnly_NoTrt_sts,-0.16137131503121716,-0.1136125094968857,
SurgOnly_NoTrt_solid,-0.19906827385159898,-0.16598770083303938,
SurgOnly_NoTrt_leuk,-0.13259730451032678,-0.12323411290465933,
SurgOnly_NoTrt_lymp,-0.1345485676690986,-0.10114777625715225,
AnyRad_ALL_70,-0.13895305798914592,-0.08289947462842504,
AnyRad_AML_70,-0.3148100963969007,-0.26380245003769137,
AnyRad_OtherLeukemia_70,-0.45384333081625094,-0.3426716551930065,
AnyRad_Astrocytoma_70,-0.3793874208677077,-0.2611049136387235,
AnyRad_Medulloblastoma_70,-0.4201139030500935,-0.316129899049728,
AnyRad_Other CNS_70,-0.2684460025900495,-0.2537821396556618,
AnyRad_HL_70,-0.3398371635044187,-0.29971566376756026,
AnyRad_NHL_70,-0.2408397243829912,-0.19017469059874165,
AnyRad_Kidney_70,-0.25225305436748535,-0.19948198434740558,
AnyRad_NBL_70,-0.23494649811989948,-0.2053587583608205,
AnyRad_STS_70,-0.25806749048833016,-0.22153729681740353,
AnyRad_Ewings_70,-0.3310763287900973,-0.23713495252279684,
AnyRad_Osteosarcoma_70,-0.29973089351995386,-0.2577702255674065,
AnyRad_OtherBoneTumor_70,-0.2861651325451062,-0.13762796662021634,
ChemoOnly_ALL_70,-0.0717417636550179,-0.05888820729831881,
ChemoOnly_AML_70,-0.23702855692684976,-0.16121639530060516,
ChemoOnly_OtherLeukemia_70,-0.20778057726314758,-0.0433963134200921,
ChemoOnly_Astrocytoma_70,-0.28915478055430166,NaN,
ChemoOnly_Medulloblastoma_70,NaN,NaN,
ChemoOnly_Other CNS_70,NaN,NaN,
ChemoOnly_HL_70,-0.20933238518726094,-0.20100852156823265,
ChemoOnly_NHL_70,-0.14110942516157193,-0.12033781602415833,
ChemoOnly_Kidney_70,-0.22578295418382158,-0.18546142199933413,
ChemoOnly_NBL_70,-0.23348292777251595,-0.19965854638131453,
ChemoOnly_STS_70,-0.2263691955212096,-0.17883011216094485,
ChemoOnly_Ewings_70,-0.3365999443047427,-0.20501553074068116,
ChemoOnly_Osteosarcoma_70,-0.23652215249859546,-0.16636195188601424,
ChemoOnly_OtherBoneTumor_70,-0.09230769230769231,NaN,
SurgOnly_NoTrt_ALL_70,NaN,NaN,
SurgOnly_NoTrt_AML_70,-0.08450704225352113,-0.04054054054054054,
SurgOnly_NoTrt_OtherLeukemia_70,NaN,NaN,
SurgOnly_NoTrt_Astrocytoma_70,-0.15357861861714514,-0.12196742857343952,
SurgOnly_NoTrt_Medulloblastoma_70,-0.5119047619047619,NaN,
SurgOnly_NoTrt_Other CNS_70,-0.33443316935828943,-0.31597764287111274,
SurgOnly_NoTrt_HL_70,-0.5319891078060446,-0.21510327235247256,
SurgOnly_NoTrt_NHL_70,-0.08469658908643386,0.007669802368308035,
SurgOnly_NoTrt_Kidney_70,-0.29051897502374646,NaN,
SurgOnly_NoTrt_NBL_70,-0.21804508074509887,-0.1703733144368754,
SurgOnly_NoTrt_STS_70,-0.16687047094549118,-0.1189737646121983,
SurgOnly_NoTrt_Ewings_70,-0.25816573979932206,-0.17721518987341772,
SurgOnly_NoTrt_Osteosarcoma_70,-0.08084230002997903,-0.09284524392092053,
SurgOnly_NoTrt_OtherBoneTumor_70,-0.09412857294293045,-0.11656118489036939,
AnyRad_ALL_80,-0.16016791876222927,-0.1359169091941983,
AnyRad_AML_80,-0.3181884104272665,-0.2743937072795308,
AnyRad_OtherLeukemia_80,-0.5069948243889792,-0.308281532745671,
AnyRad_Astrocytoma_80,-0.37183150810055887,-0.25622140594173565,
AnyRad_Medulloblastoma_80,-0.3940405340904866,-0.3121876183448889,
AnyRad_Other CNS_80,-0.42915295406890364,-0.3858236164145311,
AnyRad_HL_80,-0.3064414799494066,-0.24887510883680258,
AnyRad_NHL_80,-0.23492623304270932,-0.1887778383432826,
AnyRad_Kidney_80,-0.3018823795883922,-0.25682841186305283,
AnyRad_NBL_80,-0.3398186516450451,-0.27174598861703264,
AnyRad_STS_80,-0.30708406963117124,-0.24368648160655862,
AnyRad_Ewings_80,-0.2882051043752988,-0.23358955979727905,
AnyRad_Osteosarcoma_80,-0.14659265387288156,-0.21792737895438502,
AnyRad_OtherBoneTumor_80,-0.3029749351545883,-0.20833800171902098,
ChemoOnly_ALL_80,-0.11037383832860757,-0.10849671785360147,
ChemoOnly_AML_80,-0.31053896436607276,-0.23802587454518198,
ChemoOnly_OtherLeukemia_80,-0.2286102196450792,-0.1295586274973087,
ChemoOnly_Astrocytoma_80,-0.25566196568202637,-0.1398307519461845,
ChemoOnly_Medulloblastoma_80,-0.28359084288787584,-0.26369814674172903,
ChemoOnly_Other CNS_80,-0.5169814625537887,-0.4079353699733777,
ChemoOnly_HL_80,-0.2175769861174187,-0.1697991418506968,
ChemoOnly_NHL_80,-0.13105280590609927,-0.11082122413745973,
ChemoOnly_Kidney_80,-0.22140540441136516,-0.17262035536270012,
ChemoOnly_NBL_80,-0.29302880753376387,-0.23072225769995833,
ChemoOnly_STS_80,-0.23358233964660363,-0.1761315126001499,
ChemoOnly_Ewings_80,-0.24606397982606043,-0.16879376660204254,
ChemoOnly_Osteosarcoma_80,-0.21386749685799267,-0.15280698664015732,
ChemoOnly_OtherBoneTumor_80,-0.2494731751622482,-0.29582554675329226,
SurgOnly_NoTrt_ALL_80,NaN,NaN,
SurgOnly_NoTrt_AML_80,-0.016949152542373003,NaN,
SurgOnly_NoTrt_OtherLeukemia_80,NaN,NaN,
SurgOnly_NoTrt_Astrocytoma_80,-0.1498019661115086,-0.12832771245016958,
SurgOnly_NoTrt_Medulloblastoma_80,-0.27586206896551735,-0.19444444444444434,
SurgOnly_NoTrt_Other CNS_80,-0.2417975321209979,-0.22821899863042608,
SurgOnly_NoTrt_HL_80,0.0,-0.0551636127999535,
SurgOnly_NoTrt_NHL_80,-0.009032726374132076,-0.05200654226652708,
SurgOnly_NoTrt_Kidney_80,-0.19119096564486032,-0.022857090954733993,
SurgOnly_NoTrt_NBL_80,-0.2026199293630687,-0.15935729135879498,
SurgOnly_NoTrt_STS_80,-0.15130158849728378,-0.10493536948289035,
SurgOnly_NoTrt_Ewings_80,NaN,NaN,
SurgOnly_NoTrt_Osteosarcoma_80,-0.10605942738929733,-0.12392710929226838,
SurgOnly_NoTrt_OtherBoneTumor_80,-0.12160943788526096,-0.12122135973314707,
AnyRad_ALL_90,-0.18864119983467278,-0.16715319558812503,
AnyRad_AML_90,-0.3925278865189747,-0.32930861313547194,
AnyRad_OtherLeukemia_90,-0.3283892633101368,-0.2371229482386153,
AnyRad_Astrocytoma_90,-0.37716563094604755,-0.24202858532558905,
AnyRad_Medulloblastoma_90,-0.4193248934718459,-0.3247713757932912,
AnyRad_Other CNS_90,-0.4062361635760854,-0.3474393492849298,
AnyRad_HL_90,-0.25420041305691204,-0.20104526904770084,
AnyRad_NHL_90,-0.24114621159212019,-0.1656385138319269,
AnyRad_Kidney_90,-0.32116544878997205,-0.2650224920682732,
AnyRad_NBL_90,-0.3865707247119283,-0.313566408826737,
AnyRad_STS_90,-0.2641439238068943,-0.21369022097619386,
AnyRad_Ewings_90,-0.3072997210458209,-0.2513767101809077,
AnyRad_Osteosarcoma_90,-0.28369154523086004,-0.16615041358831212,
AnyRad_OtherBoneTumor_90,-0.33868743655406935,-0.3495648320827223,
ChemoOnly_ALL_90,-0.13924535301481353,-0.13929051046568083,
ChemoOnly_AML_90,-0.29668258113248935,-0.2502208494714237,
ChemoOnly_OtherLeukemia_90,-0.1968845053714234,-0.10068496755602228,
ChemoOnly_Astrocytoma_90,-0.18965846967912692,-0.1685789968241403,
ChemoOnly_Medulloblastoma_90,-0.2857903918133587,-0.17272727525767034,
ChemoOnly_Other CNS_90,-0.3703224532368501,-0.28558415032165146,
ChemoOnly_HL_90,-0.17205047212554572,-0.12919270312046788,
ChemoOnly_NHL_90,-0.13144554150278953,-0.09885977455490536,
ChemoOnly_Kidney_90,-0.21503173690795252,-0.17850860507316024,
ChemoOnly_NBL_90,-0.2905559183409389,-0.26065964400335273,
ChemoOnly_STS_90,-0.2329018267728426,-0.16535481181269576,
ChemoOnly_Ewings_90,-0.2856406985648971,-0.17430221320529254,
ChemoOnly_Osteosarcoma_90,-0.23577074580419177,-0.1939652238505749,
ChemoOnly_OtherBoneTumor_90,-0.2693926774436799,-0.2706573871390738,
SurgOnly_NoTrt_ALL_90,NaN,NaN,
SurgOnly_NoTrt_AML_90,-0.15018850474591636,-0.17867533224051452,
SurgOnly_NoTrt_OtherLeukemia_90,0.0,-0.03529411764705882,
SurgOnly_NoTrt_Astrocytoma_90,-0.14607461275789368,-0.12118880347578055,
SurgOnly_NoTrt_Medulloblastoma_90,0.15539273020063202,-0.1527777777777778,
SurgOnly_NoTrt_Other CNS_90,-0.30885494487477955,-0.25070946473511485,
SurgOnly_NoTrt_HL_90,0.0,-0.013513513513513514,
SurgOnly_NoTrt_NHL_90,-0.17723149104483965,-0.13660730024236906,
SurgOnly_NoTrt_Kidney_90,-0.18964498347061146,-0.11795742200877124,
SurgOnly_NoTrt_NBL_90,-0.19094997964082974,-0.17013306389816046,
SurgOnly_NoTrt_STS_90,NaN,NaN,
SurgOnly_NoTrt_Ewings_90,NaN,NaN,
SurgOnly_NoTrt_Osteosarcoma_90,-0.07154323586990058,-0.12171226363538559,
SurgOnly_NoTrt_OtherBoneTumor_90,-0.23508644700919962,-0.16574081627050816,
AnyRad_brain_70,-0.37963379105920747,-0.2771081793108561,
AnyRad_bone_70,-0.3198065848838384,-0.24257787303567666,
AnyRad_sts_70,-0.25806749048833016,-0.22153729681740353,
AnyRad_solid_70,-0.2452342511233948,-0.20154709800894963,
AnyRad_leuk_70,-0.1515320200249461,-0.0914905581971527,
AnyRad_lymp_70,-0.311717081146933,-0.2665945250674976,
ChemoOnly_brain_70,-0.28915478055430166,NaN,
ChemoOnly_bone_70,-0.24560297110455995,-0.17049933204370402,
ChemoOnly_sts_70,-0.2263691955212096,-0.17883011216094485,
ChemoOnly_solid_70,-0.22857290735187327,-0.19203516196972614,
ChemoOnly_leuk_70,-0.11460827365511563,-0.08016003389157614,
ChemoOnly_lymp_70,-0.1705093410163181,-0.15968639843017557,
SurgOnly_NoTrt_brain_70,-0.18210886618141803,-0.13724050670423768,
SurgOnly_NoTrt_bone_70,-0.09512881602447303,-0.10104829655003122,
SurgOnly_NoTrt_sts_70,-0.16687047094549118,-0.1189737646121983,
SurgOnly_NoTrt_solid_70,-0.2249468133249779,-0.17478752670491365,
SurgOnly_NoTrt_leuk_70,-0.12617315914042213,-0.11423059186808641,
SurgOnly_NoTrt_lymp_70,-0.2946821296840143,-0.14075629351501617,
AnyRad_brain_80,-0.38729550932759477,-0.29016171266526786,
AnyRad_bone_80,-0.26696224959198894,-0.22931506336844915,
AnyRad_sts_80,-0.30708406963117124,-0.24368648160655862,
AnyRad_solid_80,-0.31228814895893864,-0.2614329121600488,
AnyRad_leuk_80,-0.18246186491171582,-0.14879585198455442,
AnyRad_lymp_80,-0.284750388163409,-0.2292801122740916,
ChemoOnly_brain_80,-0.27408949010357375,-0.1882480361481727,
ChemoOnly_bone_80,-0.22011795256436734,-0.15781142615281032,
ChemoOnly_sts_80,-0.23358233964660363,-0.1761315126001499,
ChemoOnly_solid_80,-0.24479539551469964,-0.19179939755970643,
ChemoOnly_leuk_80,-0.1334050825013989,-0.12159924944709823,
