Group,LE,QALEcond,LEcond,HealthyLY,HealthyLYCond,
STS_70,61.10967981329937,35.822128211759406,48.39212578021939,49.68217822260651,36.96462418952657,
Ewings_70,55.50492068914578,28.340942222323232,40.22641595218213,44.368959529763764,29.09045479280017,
Osteosarcoma_70,65.57173537665048,34.44807930610123,47.8107490003339,52.70257025813156,34.94158388181505,
OtherBoneTumor_70,66.88116352810965,35.0428236063952,48.25007069446303,56.68914973997399,38.05805690632751,
ALL_80,67.6903629943985,44.23381170995852,58.449467866822474,56.89514039170696,47.65424526413091,
AML_80,58.959635140364306,36.30022171856123,47.67088366269953,49.55872325212675,38.2699717744621,
OtherLeukemia_80,51.73238293044141,29.511403116954078,38.73747417953278,44.60184551452305,31.606936763614584,
Astrocytoma_80,54.94989980869285,32.70456400390432,43.73147383189065,46.799675869751546,35.581249892949195,
Medulloblastoma_80,43.90903505885599,24.36228678742604,32.84069129923167,37.75908576640329,26.690742006779068,
Other CNS_80,51.37848859752212,29.244134098320327,39.24903453087915,43.936043336194366,31.806589269551303,
HL_80,60.688256617056254,31.618138539549346,42.74500249307828,48.094094395385504,30.150840271407617,
NHL_80,66.38157301758848,39.44703402861802,52.603940336597454,52.93820365237325,39.16057097138225,
Kidney_80,64.04653771252462,42.94123914873803,56.90159771216052,50.9759521336928,43.831012133328585,
NBL_80,61.81238241603592,42.92486363550926,56.53258981727143,49.222388817338505,43.94259621857405,
STS_80,60.77495557946326,35.88830185354807,48.60794219843903,48.19780214979597,36.03078876877165,
Ewings_80,56.825359379377744,28.923445373526956,40.81851535778908,44.698174472979204,28.69133045139053,
Osteosarcoma_80,65.95832145323669,34.687988713960664,48.21475723113426,52.50974428885984,34.76618006675744,
OtherBoneTumor_80,62.398464975807194,32.02731514140741,44.223839430856074,52.00742887577478,33.832803330823694,
ALL_90,70.6520436358119,46.71393180643621,61.37348646583411,58.42552379676859,49.14696662679078,
AML_90,59.82528140802487,37.57885610563902,49.1545600573083,49.399568795617625,38.728847444901156,
OtherLeukemia_90,57.250884043123335,33.03620794511161,43.53115444148856,48.315799332857374,34.59606973122256,
Astrocytoma_90,60.624133456457386,36.79866283100967,49.09168801494761,51.28078212041536,39.748336678905524,
Medulloblastoma_90,46.580066180419706,26.224365253204805,35.410492204003376,39.54568004055224,28.37610606413574,
Other CNS_90,52.51366468828512,30.99053677815693,41.332677547430265,44.76944865498738,33.58846151413251,
HL_90,66.492236302274,35.88015920555811,48.81977241372786,51.391314388777005,33.718850500230864,
NHL_90,69.59692786930584,42.094448536607516,55.75958681858834,55.09625936687621,41.258918316158635,
Kidney_90,64.51420776016703,43.237051393555824,57.365670428879355,51.253005570749124,44.104468239461404,
NBL_90,59.439964568220645,40.82624627892824,53.64594780599302,47.04849325710127,41.25447649487361,
STS_90,61.116390520897056,37.5199140097598,50.73567900319257,48.40610885820782,38.0253973405032,
Ewings_90,59.3482104553186,31.21630305496238,44.077585687982236,45.54782904130628,30.277204273969968,
Osteosarcoma_90,63.93946588911371,33.82591420995951,47.04545264492186,50.15172876113981,33.25771551694793,
OtherBoneTumor_90,57.542557990041374,30.920292987406974,43.24663639836711,45.19754485405384,30.901623262379687,
brain_70,48.82888151335968,27.42401890349644,36.71259990237992,42.78370370562621,30.667422094646536,
bone_70,62.098433567572485,32.33326512080417,45.172859928318594,49.9392186479824,33.01364500872832,
sts_70,61.10967981329937,35.822128211759406,48.39212578021939,49.68217822260651,36.96462418952657,
solid_70,61.923803081923836,41.82222874350011,55.50672722651836,50.6344361830257,44.21736032762023,
leuk_70,61.600861693069405,38.922981714108815,51.73803629356104,52.88387937063706,43.021053971128495,
lymp_70,56.25729937668572,29.243401065604587,39.259000929379106,46.400758593715935,29.40246014640946,
brain_80,51.838407516822805,30.234312073346203,40.51207617523499,44.26140140775494,32.935070066167135,
bone_80,62.51225749249598,32.49749599560678,45.382740304833426,49.65693641542163,32.52741922775922,
sts_80,60.77495557946326,35.88830185354807,48.60794219843903,48.19780214979597,36.03078876877165,
solid_80,63.08360529586956,42.934181218363925,56.74255341271138,50.22015733078509,43.87910544762693,
leuk_80,66.5172491011001,43.16152145464909,57.00088065000791,55.94105355642733,46.424685105335385,
lymp_80,63.13925998765886,34.98852020848479,46.98932832797644,50.179509517463586,34.029577857781,
brain_90,55.57656832525412,33.051520689666,44.19990255140043,47.11056692041655,35.73390114656296,
bone_90,61.84563076889873,32.6859285015848,45.71504002587461,48.15235653582664,32.02176579280242,
sts_90,61.116390520897056,37.5199140097598,50.73567900319257,48.40610885820782,38.0253973405032,
solid_90,61.965645933092624,42.026213509907116,55.49742274634042,49.14127005104949,42.67304686429728,
leuk_90,69.44715870736125,45.63611057799332,59.94349980516693,57.44847563118517,47.94481672899094,
lymp_90,67.91365103426764,38.72523486390089,51.99701376585371,53.087541939693104,37.17090467127915,
SurgOnly_NoTrt,65.44564427480647,41.412676214727746,54.55825194591044,55.77196273357549,44.8845704046794,
ChemoOnly,68.37408354014714,44.226688437045865,58.18098162891506,56.05703051705413,45.86392860582205,
RadOnly,53.52890423474142,28.997426947706785,39.07386765439101,44.738798603395836,30.283762023045494,
ChemoRad,58.78669863321162,34.76537314875347,47.02384073033078,47.89055972515263,36.12770182227182,
NoChemoRT,65.44564427480647,41.412676214727746,54.55825194591044,55.77196273357549,44.8845704046794,
AnyChemoRT,62.68758265635148,38.567447937205735,51.41320887833813,51.32213623405679,40.047762456043564,
NoChemo,59.75827063795257,35.487364770687805,47.16816618054668,50.50628227641578,37.91617781900991,
AnyChemo,63.505963381225264,39.422581002124076,52.515796792848626,51.910394383714845,40.92022779533847,
NoRad,67.88842133201538,43.76000023292451,57.580171690562565,56.009776876776506,45.70152723532387,
AnyRad,57.99988455495875,33.902223944917964,45.834159347503565,47.418909449105506,35.253184241650416,
SurgOnly_NoTrt_70,63.993892594875746,38.82449507699384,51.31179371643394,54.69971810546074,42.01761922701883,
ChemoOnly_70,64.65418393943378,39.84275550734975,52.79925538534367,53.17776714542612,41.322838591336186,
RadOnly_70,53.332641531801144,28.39067901011886,38.08939320844016,45.2019471552297,29.95869883186875,
ChemoRad_70,58.00650568752675,34.36118964397145,46.315405723757294,48.46368181720622,36.772581853436854,
SurgOnly_NoTrt_80,65.28484347531058,41.483596909847996,54.56298831332385,55.52819390245415,44.806338740467304,
ChemoOnly_80,67.86284955328122,43.84734884168028,57.67367047061774,55.91279612141838,45.723617038754995,
RadOnly_80,54.302104293934335,29.812382396718235,40.19438800710506,45.18508835787423,31.07737207104502,
ChemoRad_80,59.366952594300045,35.325546222203,47.78841640855232,48.225515469437546,36.646979283689944,
SurgOnly_NoTrt_90,66.03229797811618,42.23488888504877,55.64227916893839,56.28327919288789,45.893260383710135,
ChemoOnly_90,69.20451562378254,45.08868033036014,59.26093382643759,56.56830812026466,46.62472632291964,
RadOnly_90,52.280351839638975,28.562267534464187,38.80646934709179,42.74836640881383,29.274483916266643,
ChemoRad_90,58.83294042149506,34.507386925872844,46.80765703845084,47.0297555268548,35.00447214381075,
NoChemoRT_70,63.993892594875746,38.82449507699384,51.31179371643394,54.69971810546074,42.01761922701883,
AnyChemoRT_70,58.548572725529944,34.471610917425906,46.260950901711205,48.85644864926376,36.568826825444916,
NoChemoRT_80,65.28484347531058,41.483596909847996,54.56298831332385,55.52819390245415,44.806338740467304,
AnyChemoRT_80,62.34892405139759,38.27507932754932,51.094843998059645,51.07165860322118,39.81757854988343,
NoChemoRT_90,66.03229797811618,42.23488888504877,55.64227916893839,56.28327919288789,45.893260383710135,
AnyChemoRT_90,64.9263437213106,40.749489557738244,54.11948869268103,52.6938531157026,41.88699808707298,
NoChemo_70,56.675212925701686,31.661885098803136,42.23488129902713,48.17972766378153,33.73939603710708,
AnyChemo_70,59.53481339920164,35.62140963173461,47.80605062428567,49.54744565203667,37.81868287712079,
NoChemo_80,59.39296022259741,35.222379795990925,46.85470049788483,49.979466027086175,37.44120630237354,
AnyChemo_80,63.2029141560175,39.17320200109112,52.25168150828597,51.69638553750039,40.74515288976901,
NoChemo_90,62.59838423463067,38.82078393490181,51.43830706165046,52.903673067795644,41.743595894815385,
AnyChemo_90,65.37736912382135,41.18414801968285,54.66563182497909,53.04855006990514,42.33681277106296,
NoRad_70,64.47397355837495,39.56479100522176,52.39319221906964,53.59339991001887,41.51261857071357,
AnyRad_70,57.085138742123156,33.184216132926736,44.693803349605886,47.82069162487617,35.42935623235895,
NoRad_80,67.42764707190192,43.448316172495005,57.148543210998234,55.847880636299635,45.56877677539595,
AnyRad_80,58.545817126708684,34.43173606083111,46.557248865422984,47.73258965208623,35.744021390800434,
NoRad_90,68.74401037927274,44.67439685006574,58.735617208079155,56.526948114862336,46.518554943668725,
AnyRad_90,58.2553933153091,33.98339354698047,46.10244035848478,46.65241497924087,34.49946202241645,
noRecur,66.56683524526802,41.65842573725186,55.447766908712545,54.66116269254479,43.542094355989384,
recur,40.11497548420818,20.968465646787575,28.101966256709275,33.133742555562684,21.12073332806374,
noRecur_70,63.79887995737051,38.59555639932366,51.72273823436362,53.14438349771929,41.06824177471241,
recur_70,36.41286922979792,17.113748951580043,23.000435560977287,31.31036844176601,17.89793477294541,
noRecur_80,66.43484991798626,41.48252158525966,55.285703960426645,54.55716195834016,43.40801600078048,
recur_80,40.218740088529195,21.37260160137903,28.633695261243965,33.20866708117227,21.62362225388716,
noRecur_90,67.85266111061658,43.10305111473494,57.166586975871425,55.38928305685917,44.703208922113966,
recur_90,42.72988121149432,23.393790563998387,31.3149878876506,34.39753458117496,22.982641257331213,
Age0-4_70,59.06851034991605,40.07274640017963,53.00818122504069,49.62433109114048,43.564001966265046,
Age5-9_70,59.39961779648898,36.00934510115993,48.51643873978011,49.108049288897774,38.224870232188955,
Age10-14_70,59.4950982127432,31.818044278762493,43.37463397298897,49.45423423359474,33.333769993840534,
Age15-20_70,57.48972696606899,26.91551019365097,36.30925788507518,48.53466247686676,27.354193395872922,
Age0-4_80,61.91956374477053,42.429546620235044,55.816709178016616,51.13443836994179,45.031583803188,
Age5-9_80,63.68115684149026,39.550369231827155,53.046984372991325,51.82125709204614,41.187084623547214,
Age10-14_80,63.06886706485619,34.466866058730055,46.98535156765988,51.484420219823306,35.40090472262695,
Age15-20_80,62.25829487852386,30.57621480095419,41.25199213052373,51.540942273753146,30.534639525752997,
Age0-4_90,64.31857286256911,44.396351410810254,58.18111267854697,52.652348744069386,46.514888560047105,
Age5-9_90,65.75513276593706,41.30323163507042,55.06169709320747,53.32298639999689,42.62955072726735,
Age10-14_90,65.60507189832742,36.54135083929322,49.56702887305467,53.35947065533322,37.32142763006045,
Age15-20_90,65.33287156702882,33.15052220948847,44.649463872325846,53.35441887151721,32.671011176814055,
Male_70,57.7043569116006,34.568200028600614,45.40781192272575,48.41876311099648,36.12221812212165,
Female_70,60.3466562676951,34.99982158696691,48.011361902374226,50.234145405399005,37.89885104007814,
Male_80,61.780583778073485,38.58993435970404,50.4960227098904,50.745196159750115,39.4606350915671,
Female_80,63.5549663782052,38.43503992649887,52.429753798699274,52.23888662064494,41.11367404113901,
Male_90,64.53275270342088,41.233343534056075,53.7280892382966,52.52719850723041,41.72253504210617,
Female_90,65.66195789617346,40.45098051789585,54.94106748624243,53.66987044024064,42.94898003030963,
HL grp: Salvage,44.80393720604907,19.11981268057658,25.907862802853657,36.266661597625735,17.37058719443037,
HL grp: Extended,54.8746116320826,26.115630289342917,35.134266969201214,44.965892815440554,25.225548152559217,
HL grp: Chest RT>=35 plus chemo,57.219556824499065,28.112744928944025,38.2854675367195,45.76274000949042,26.828650721710922,
HL grp: Chest RT>=35 no chemo,57.3553626169475,28.660343605809608,38.543501340564234,46.733160266772956,27.92129899038966,
HL grp: Chest RT<35 plus chemo,66.14637454113189,35.51910224111872,48.83791230778685,50.860251773299964,33.551789539954996,
HL grp: Chemo without chest RT,70.32366262859853,40.69511464637846,54.36414055437829,54.58277328180836,38.623251207588126,
HL grp: Other,66.83040158674338,38.47638122103637,51.2688205041068,54.41110767922898,38.8495265965924,
HL AHOD: Contemporary,69.2056319656543,38.02433632765359,52.02077446425567,53.386148631241,36.2012911298425,
HL AHOD: High Chest RT,53.5624810879666,25.36046087209199,34.219330207238606,43.75407359777293,24.41092271704488,
HL AHOD: Other,65.29283720137998,35.97597548518362,48.67291677009235,51.163611091682505,34.543690660394795,
HL grp 2: Salvage,44.80393720604907,19.11981268057658,25.907862802853657,36.266661597625735,17.37058719443037,
HL grp 2: Extended,54.8746116320826,26.115630289342917,35.134266969201214,44.965892815440554,25.225548152559217,
HL grp 2: Chest RT>=35,57.27786738011041,28.347387769833105,38.39595841881899,46.178883414777616,27.296974453486175,
HL grp 2: [empty],NaN,NaN,NaN,NaN,NaN,
HL grp 2: Chest RT<35 plus chemo,66.14637454113189,35.51910224111872,48.83791230778685,50.860251773299964,33.551789539954996,
HL grp 2: Chemo without chest RT,70.32366262859853,40.69511464637846,54.36414055437829,54.58277328180836,38.623251207588126,
HL grp 2: Other,66.83040158674338,38.47638122103637,51.2688205041068,54.41110767922898,38.8495265965924,
HL AHOD2: Contemporary with RT,68.24220543365935,36.66891505406106,50.599496881131195,52.48113763837945,34.838429085851345,
HL AHOD2: Contemporary without RT,71.2576137161276,40.91120082443751,55.04808001962012,55.312991805159434,39.10345810865191,
HL AHOD2: High Chest RT,53.5624810879666,25.36046087209199,34.219330207238606,43.75407359777293,24.41092271704488,
HL AHOD2: Other,65.29283720137998,35.97597548518362,48.67291677009235,51.163611091682505,34.543690660394795,
AnyRad_ALL,64.4665082509121,40.556358306687464,54.36373366134094,53.99481338630262,43.89203879673153,
AnyRad_AML,54.33501202367211,31.72188556721385,42.57133292224518,44.224594355018354,32.460915253591445,
AnyRad_OtherLeukemia,50.77671622840575,28.16478695012178,37.576792341442996,43.31163455446976,30.111710667507122,
AnyRad_Astrocytoma,48.38597948688738,26.94532672077138,36.56752669564594,40.34698367029106,28.528530879049654,
AnyRad_Medulloblastoma,44.868923726854455,24.766691355647,33.49632679048308,38.26682645929294,26.89422952292161,
AnyRad_Other CNS,47.89831454049101,26.43921681730605,35.96709042482589,39.51906759009579,27.587843474430702,
AnyRad_HL,58.82258252425543,29.968398251184418,40.68947686377079,47.001798452708314,28.86869279222376,
AnyRad_NHL,62.14246256604137,35.37297016271003,47.766445377089255,50.14215540328718,35.76613821433512,
AnyRad_Kidney,61.53328047979862,39.86766683703638,53.774944030656066,48.2954870475191,40.53715059837666,
AnyRad_NBL,53.65392943961064,35.2138196684911,47.3042090223885,42.953594279022546,36.60387386180042,
AnyRad_STS,57.947644512397424,33.95792107917827,46.434757164000644,46.22417893893418,34.711291590537385,
AnyRad_Ewings,53.120503664710384,26.174071526518713,37.37397201103758,42.0947469308204,26.34821527714756,
AnyRad_Osteosarcoma,56.382565036419564,27.416675973443635,38.78002106310215,45.0292686975206,27.42672472420311,
AnyRad_OtherBoneTumor,53.620202775774366,27.212300796380717,38.70083256302501,42.72677111898378,27.807400906234616,
ChemoOnly_ALL,71.15908029646984,47.78401765276353,62.38862722627233,59.43013694086158,50.65968387066396,
ChemoOnly_AML,61.56784934201907,39.0710625737682,50.75507380419644,51.80541484017683,40.992639302354334,
ChemoOnly_OtherLeukemia,55.651155516507906,33.073760470316394,42.78793301512016,47.649852574423626,34.786630073035795,
ChemoOnly_Astrocytoma,60.909867135342225,39.55501247506477,52.23336986288638,50.76405683511656,42.08755956266071,
ChemoOnly_Medulloblastoma,50.60948875906931,33.230263873203285,43.63688351597181,44.44784850432708,37.47524326122943,
ChemoOnly_Other CNS,53.56266333927915,34.04022999683776,44.702143283012504,46.9776037245613,38.11708366829458,
ChemoOnly_HL,69.44347854422415,39.61845477311415,52.767924627555054,54.08167009444757,37.406116177778685,
ChemoOnly_NHL,70.0604589478993,42.83787568090205,56.489322953323935,55.687565802069024,42.11642980749371,
ChemoOnly_Kidney,66.6422322141294,46.17601646217835,60.15661273379412,54.58515818067281,48.0995387003374,
ChemoOnly_NBL,61.682653647540675,43.289441284061844,56.86807733848152,48.05581055608861,43.24123424702957,
ChemoOnly_STS,66.70574147394046,41.767890299792064,55.4583047424199,52.760592586253544,41.513155854732986,
ChemoOnly_Ewings,66.7829910265172,37.127263415191045,51.68116876622005,51.01281211984862,35.910989859551535,
ChemoOnly_Osteosarcoma,65.6303501320775,34.821806986842255,48.344103437045206,51.85689444229993,34.5706477472674,
ChemoOnly_OtherBoneTumor,63.644351445284,35.43651970013231,49.09870940461312,49.72858310845767,35.182941067786736,
SurgOnly_NoTrt_ALL,65.12249715354298,45.0860445389769,58.65136047329347,56.61009670614282,50.13896002589321,
SurgOnly_NoTrt_AML,64.571613823151,43.197055119612706,55.40511858686037,56.46395244932066,47.29745721303012,
SurgOnly_NoTrt_OtherLeukemia,50.508059065743375,32.857032499952346,41.616720106845236,44.53370587368644,35.64236691478825,
SurgOnly_NoTrt_Astrocytoma,64.85812028986537,39.99831506749512,52.96172163520943,56.505020423365366,44.608621768709554,
SurgOnly_NoTrt_Medulloblastoma,52.99625539647802,30.085742931087132,39.42127521172602,47.05874422514078,33.48376404038888,
SurgOnly_NoTrt_Other CNS,59.3182137446804,35.87203724693399,46.968913369506694,53.44227912076335,41.092978745589534,
SurgOnly_NoTrt_HL,68.09802507849243,43.61634696792878,57.36013949574213,54.11965410659466,43.38176852384426,
SurgOnly_NoTrt_NHL,67.50273913976551,41.44606871236107,53.451696411491476,55.41553614662989,41.36449341835597,
SurgOnly_NoTrt_Kidney,66.72523975824633,47.90119728008254,61.9583505567351,54.925678376781384,50.158789175270066,
SurgOnly_NoTrt_NBL,67.6796652249486,47.886044374811156,62.258353061989276,54.91367622039402,49.49236405743468,
SurgOnly_NoTrt_STS,67.83014733635754,39.0683366058115,51.87999266285717,56.51793780316138,40.56778312966104,
SurgOnly_NoTrt_Ewings,66.43375337948738,38.21843238344648,52.55499141493956,54.80655484662076,40.927792882072936,
SurgOnly_NoTrt_Osteosarcoma,69.86188634055588,36.87632060619873,50.962699836530845,57.94158470256541,39.0423981985404,
SurgOnly_NoTrt_OtherBoneTumor,68.20745023396388,36.06792144686633,48.968441421943496,58.07624098319209,38.837232171171635,
AnyRad_brain,46.99181688902331,26.047493436491678,35.32082079182462,39.43191290362477,27.760916806426156,
AnyRad_bone,53.69995283074922,26.452140509820282,37.69890719996531,42.628300042655134,26.627254411871238,
AnyRad_sts,57.947644512397424,33.95792107917827,46.434757164000644,46.22417893893418,34.711291590537385,
AnyRad_solid,58.638421138717,38.157845354271515,51.39759752508384,46.33289857499913,39.09207496136605,
AnyRad_leuk,63.25764731840076,39.48403043179233,52.92247861765705,52.93013270829126,42.59496400754776,
AnyRad_lymp,59.64212962289255,31.302633892403776,42.43656445073584,47.77712588538402,30.571560713227313,
ChemoOnly_brain,58.366122256240786,37.863742592581715,49.9299953926825,49.29697277075663,40.860845907198424,
ChemoOnly_bone,65.80112497014854,35.25320391467064,48.96587784710113,51.66171678699892,34.82646966395154,
ChemoOnly_sts,66.70574147394046,41.767890299792064,55.4583047424199,52.760592586253544,41.513155854732986,
ChemoOnly_solid,64.69407477005329,45.042157229502116,58.864859199987116,52.020422720575475,46.191207150509264,
ChemoOnly_leuk,70.02098874569836,46.7378075397994,60.99252952045626,58.536250843003124,49.507791617761015,
ChemoOnly_lymp,69.90065431192411,42.00343171172402,55.52480399849594,55.271259199571574,40.89540888614346,
SurgOnly_NoTrt_brain,63.83891764659142,39.232000675706814,51.85442408772274,55.922464918804295,43.93797135993533,
SurgOnly_NoTrt_bone,69.36047469127766,36.69298465165105,50.475282924229354,57.91258928564455,39.027397518596224,
SurgOnly_NoTrt_sts,67.83014733635754,39.0683366058115,51.87999266285717,56.51793780316138,40.56778312966104,
SurgOnly_NoTrt_solid,67.62360895854715,47.88693810597875,62.24074112045119,54.91433215404598,49.53146431595008,
