Group,LE,QALEcond,LEcond,HealthyLY,HealthyLYCond,
PlatNone,-13.63422731243662,-10.318282348890106,-13.634227312436275,-16.423172469384138,-16.42317246938402,
Plat<400,-23.722673931831963,-17.493054336903686,-23.722673931831963,-26.306482051550866,-26.306482051550883,
Plat400+,-24.946649319243956,-18.427878936574164,-24.946649319243885,-27.079341576426906,-27.079341576426927,
ChestNone,-9.911783302162693,-7.725973869524555,-9.911783302163041,-13.302056690773258,-13.302056690773208,
Chest<10,-16.849068844308515,-12.51391708829899,-16.849068844308583,-19.158001783051393,-19.15800178305139,
Chest10_19,-21.345068522589248,-15.935039845100562,-21.34506852258921,-24.19235668779162,-24.192356687791623,
Chest20_29,-19.408796280277407,-14.411481558021455,-19.40879628027739,-22.409836550342497,-22.409836550342543,
Chest30+,-26.87062506411567,-19.669563937065348,-26.87062506411572,-27.24807506485362,-27.2480750648537,
HeartNone,-9.96615130362751,-7.764365097198989,-9.96615130362786,-13.345273556426967,-13.345273556426902,
Heart<5,-16.76970372187424,-12.452053466600692,-16.769703721874315,-19.07743732928318,-19.077437329283175,
Heart5_14,-21.460880120844873,-15.962535882067563,-21.460880120844866,-23.676898576174544,-23.67689857617457,
Heart15_34,-24.28053769731761,-17.805809362590306,-24.280537697317573,-26.160090378592272,-26.160090378592216,
Heart35+,-25.715287495090227,-19.034936086603246,-25.715287495090223,-26.411902715281023,-26.411902715281027,
CRTNone,-9.922765218182942,-7.7343125293949315,-9.922765218183311,-13.307219242372476,-13.307219242372417,
CRT<20,-17.331159246769243,-12.92454426155553,-17.33115924676922,-20.109530311701917,-20.109530311701914,
CRT20_29,-14.99471756613327,-11.287258618765335,-14.994717566133291,-16.74221783213451,-16.742217832134564,
CRT30_49,-28.916592675323514,-21.246553433121687,-28.916592675323518,-28.741311070141457,-28.74131107014147,
CRT50+,-29.265649773877843,-21.208605670241965,-29.265649773877854,-29.67795387662413,-29.67795387662416,
OvaryNone,-10.010181412680192,-7.623776168495403,-10.010181412680154,-13.4143196003018,-13.414319600301857,
Ovary<10,-18.823745621083983,-13.638884749150932,-18.82374562108399,-21.489094868376664,-21.489094868376633,
Ovary10-19,-21.860075897038115,-15.910736786694487,-21.860075897038108,-24.41921722077286,-24.41921722077285,
Ovary20+,-22.846741751714656,-16.400162221539414,-22.84674175171467,-24.12466302628004,-24.124663026280036,
AbdPelNone,-9.915758900577469,-7.729107913282166,-9.915758900577828,-13.30475121121021,-13.304751211210164,
AbdPel<15,-17.477611021539932,-13.005031777305367,-17.477611021539982,-19.985962597251827,-19.985962597251888,
AbdPel15_24,-19.910963195143122,-14.829649664728754,-19.910963195143093,-22.648259428299493,-22.64825942829952,
AbdPel25_34,-23.326001916448895,-17.108820681530556,-23.326001916448888,-24.616533829102597,-24.6165338291026,
AbdPel35+,-27.121705261578906,-19.800081471064622,-27.121705261579017,-27.199086789523673,-27.1990867895237,
MaxRTNone,-10.054176154438986,-7.83209556308566,-10.054176154439354,-13.420060668681797,-13.420060668681744,
MaxRT<20,-12.772746466464955,-9.679974123106772,-12.772746466464817,-16.24998554350538,-16.249985543505275,
MaxRT20_29,-15.017748208831811,-11.32743355040657,-15.017748208831698,-18.01373552440429,-18.01373552440431,
MaxRT30+,-25.727500675248407,-18.80576004482464,-25.7275006752484,-26.58050330113396,-26.580503301134105,
ALL_70,-14.467147716798213,-10.911349397864466,-14.467147716798276,-15.06736514282609,-15.067365142826096,
AML_70,-20.195572326926563,-15.154222952487455,-20.195572326926566,-21.2638617655635,-21.26386176556351,
OtherLeukemia_70,-31.41711333805535,-23.704042739124365,-31.417113338055344,-30.027316490879105,-30.02731649087911,
Astrocytoma_70,-26.143728910479375,-19.058817094890372,-26.14372891047939,-25.117647586811284,-25.11764758681128,
Medulloblastoma_70,-33.67124566672403,-24.296062061238676,-33.67124566672404,-31.307471015746774,-31.30747101574676,
Other CNS_70,-24.688837242382768,-17.933692101839434,-24.688837242382775,-23.59342192401211,-23.593421924012116,
HL_70,-24.315434265431634,-17.97177335505128,-24.31543426543161,-24.4117537930006,-24.41175379300059,
NHL_70,-15.365820468203951,-11.56882173606179,-15.365820468203943,-17.98558277727523,-17.985582777275216,
Kidney_70,-15.010526839728662,-11.286295223560348,-15.010526839728671,-17.833791711076568,-17.833791711076557,
NBL_70,-15.818045078115471,-11.959442172343165,-15.818045078115487,-18.986948745402437,-18.986948745402444,
STS_70,-16.635735289027334,-12.421603919481788,-16.635735289027345,-19.30135220986655,-19.301352209866522,
Ewings_70,-21.650238024461228,-15.499886874682508,-21.650238024461213,-24.634685802874195,-24.634685802874188,
Osteosarcoma_70,-12.218958622163555,-9.15620047204579,-12.218958622163559,-16.3590249499321,-16.359024949932085,
OtherBoneTumor_70,-10.17084418149276,-7.553638001343854,-10.17084418149276,-12.620049437970243,-12.62004943797024,
ALL_80,-9.850738538552323,-7.580922380590791,-9.850738538552127,-12.206155230797773,-12.20615523079777,
AML_80,-18.414916262128294,-13.83065635113698,-18.414916262128283,-19.650865265661007,-19.650865265661004,
OtherLeukemia_80,-24.52417801953886,-18.452674776557274,-24.524178019538873,-24.38687040905988,-24.38687040905989,
Astrocytoma_80,-21.670597432614553,-15.923307320767803,-21.670597432614496,-22.30110786693164,-22.30110786693162,
Medulloblastoma_80,-33.08214533057389,-23.81535741060704,-33.08214533057385,-31.253718597074688,-31.253718597074684,
Other CNS_80,-25.04210632872682,-18.197179114767078,-25.04210632872684,-25.18665838283554,-25.186658382835567,
HL_80,-18.041768017748513,-13.540798243276972,-18.041768017748552,-21.089913361839084,-21.089913361839066,
NHL_80,-11.18021926131561,-8.697825189962224,-11.180219261315509,-15.954989621433382,-15.954989621433375,
Kidney_80,-13.497525758381897,-10.390356693671176,-13.49752575838192,-18.221320106610566,-18.22132010661059,
NBL_80,-15.931919062461885,-12.219713882563502,-15.931919062461885,-19.919877938828805,-19.919877938828794,
STS_80,-17.37437762878939,-13.030139984908882,-17.374377628789397,-20.949423068350693,-20.949423068350686,
Ewings_80,-20.56210294651796,-14.916752322410247,-20.562102946517957,-24.36898852588044,-24.368988525880447,
Osteosarcoma_80,-12.209496859069064,-9.208352910930344,-12.20949685906908,-16.72743617117409,-16.727436171174098,
OtherBoneTumor_80,-14.721548294425277,-10.757441319327178,-14.721548294425274,-17.36147005291693,-17.36147005291694,
ALL_90,-7.102246845391931,-5.649638760904882,-7.1022468453918846,-10.78362433867459,-10.783624338674556,
AML_90,-17.844405814297602,-13.491228127777923,-17.84440581429759,-19.900686753881978,-19.90068675388195,
OtherLeukemia_90,-19.37481409092615,-14.582275466065951,-19.374814090926154,-20.910705693198086,-20.91070569319809,
Astrocytoma_90,-16.325764279007142,-12.128403284305616,-16.32576427900708,-17.98352277068823,-17.983522770688197,
Medulloblastoma_90,-30.642009557882293,-22.001220884437128,-30.642009557882304,-29.600041446463383,-29.60004144646338,
Other CNS_90,-24.229835380919198,-17.740916355362423,-24.2298353809192,-24.477128275217456,-24.477128275217453,
HL_90,-12.615999246230906,-9.709251726337147,-12.615999246230956,-18.00522174163055,-18.005221741630546,
NHL_90,-8.384825772840143,-6.747144901386203,-8.384825772840134,-14.034642539508543,-14.034642539508539,
Kidney_90,-13.24543295117441,-10.206124282780046,-13.245432951174465,-18.072746178070965,-18.072746178070958,
NBL_90,-18.564076844874666,-14.193566298163491,-18.564076844874663,-22.191490947096927,-22.191490947096955,
STS_90,-17.252443184978485,-12.941062670924078,-17.252443184978457,-20.764409653673788,-20.7644096536738,
Ewings_90,-18.478979873761563,-13.541823204671779,-18.478979873761567,-23.77097944754095,-23.77097944754095,
Osteosarcoma_90,-14.501667876441081,-10.966326190875145,-14.501667876441068,-19.14510684501096,-19.145106845010954,
OtherBoneTumor_90,-19.598320593410957,-14.251634272462784,-19.598320593410953,-24.013442076644033,-24.013442076644022,
brain_70,-27.370824203500092,-19.89738485401807,-27.370824203500074,-26.0825907114463,-26.082590711446304,
bone_70,-15.441305763651778,-11.314945760478947,-15.441305763651792,-19.111641643503127,-19.111641643503123,
sts_70,-16.635735289027334,-12.421603919481788,-16.635735289027345,-19.30135220986655,-19.301352209866522,
solid_70,-15.38056975155849,-11.594762878129442,-15.380569751558504,-18.362222607735287,-18.362222607735305,
leuk_70,-15.492521547452137,-11.679934695326239,-15.49252154745217,-16.047369100096656,-16.047369100096756,
lymp_70,-21.656063322941968,-16.069141144599627,-21.656063322941947,-22.502221956444327,-22.502221956444295,
brain_80,-24.836495098253252,-18.103744028522858,-24.836495098253295,-24.822473748336037,-24.822473748336083,
bone_80,-15.333427278588015,-11.337087689343626,-15.333427278588031,-19.5234646125856,-19.523464612585602,
sts_80,-17.37437762878939,-13.030139984908882,-17.374377628789397,-20.949423068350693,-20.949423068350686,
solid_80,-14.546761785559836,-11.17881904523359,-14.546761785559836,-18.953407263119626,-18.95340726311967,
leuk_80,-10.973656127581387,-8.405022798902756,-10.973656127581465,-13.165979928466186,-13.165979928466012,
lymp_80,-15.08783432665761,-11.455872262998934,-15.087834326657614,-18.879301038528528,-18.879301038528553,
brain_90,-21.406173249426917,-15.660867830705595,-21.406173249426946,-22.120188829462567,-22.120188829462524,
bone_90,-16.284982446114288,-12.120075912981322,-16.284982446114274,-21.14650642356747,-21.14650642356745,
sts_90,-17.252443184978485,-12.941062670924078,-17.252443184978457,-20.764409653673788,-20.7644096536738,
solid_90,-15.916746147357058,-12.208835253394817,-15.916746147357026,-20.141404556617225,-20.141404556617225,
leuk_90,-8.271282791223499,-6.502340229720954,-8.271282791223525,-11.768348292352284,-11.768348292352218,
lymp_90,-10.678849555562051,-8.353116281698064,-10.678849555562005,-16.187379405092315,-16.18737940509242,
SurgOnly_NoTrt,-11.776544374880642,-8.959767277301486,-11.776544374880661,-13.426356171180194,-13.426356171180258,
ChemoOnly,-9.354211392665203,-7.341271103033775,-9.35421139266507,-13.11594815729036,-13.11594815729035,
RadOnly,-23.798385881774248,-17.435582929146072,-23.798385881774305,-24.353718090499605,-24.353718090499637,
ChemoRad,-18.854585335407325,-14.002077503288698,-18.85458533540757,-21.201278231025327,-21.201278231025192,
NoChemoRT,-11.776544374880642,-8.959767277301486,-11.776544374880661,-13.426356171180194,-13.426356171180258,
AnyChemoRT,-14.967256226633294,-11.273955785593007,-14.96725622663298,-17.80642108201008,-17.80642108200991,
NoChemo,-17.51409979470549,-13.004942028623093,-17.514099794705498,-18.64157014316637,-18.641570143166387,
AnyChemo,-14.178143848309036,-10.723378545400394,-14.178143848309006,-17.221381172984586,-17.22138117298432,
NoRad,-9.75593081709572,-7.609680489954551,-9.755930817095996,-13.167404273231725,-13.167404273231616,
AnyRad,-19.594412190615813,-14.515892910856042,-19.594412190616286,-21.673031697802962,-21.673031697803214,
SurgOnly_NoTrt_70,-13.105574796128208,-9.973248733002778,-13.105574796128227,-14.347822719831154,-14.347822719831154,
ChemoOnly_70,-12.680553699939027,-9.800633342178152,-12.680553699939034,-15.748968506595917,-15.748968506595904,
RadOnly_70,-23.974053278805645,-17.5720219394213,-23.97405327880564,-23.758871574653508,-23.758871574653476,
ChemoRad_70,-19.364360079615885,-14.33095527139512,-19.364360079615867,-20.467506931564703,-20.46750693156465,
SurgOnly_NoTrt_80,-11.90746121491147,-9.080089286618907,-11.907461214911512,-13.605531050255864,-13.605531050255873,
ChemoOnly_80,-9.800370406958734,-7.646631714431738,-9.800370406958626,-13.220207236963713,-13.220207236963674,
RadOnly_80,-23.1003816970666,-16.926034072975828,-23.100381697066563,-23.959097991827033,-23.95909799182697,
ChemoRad_80,-18.252238907204696,-13.587267725185221,-18.252238907204752,-20.860869166236316,-20.86086916623627,
SurgOnly_NoTrt_90,-11.249797206528235,-8.545281721970852,-11.249797206528198,-13.006011695098596,-13.006011695098602,
ChemoOnly_90,-8.617367329224903,-6.8092953088191015,-8.617367329224857,-12.662846157469312,-12.66284615746931,
RadOnly_90,-24.92867502184265,-18.242643184310356,-24.92867502184264,-26.52170022883857,-26.521700228838586,
ChemoRad_90,-19.06686574427394,-14.167501864440903,-19.066865744273947,-22.207317166553047,-22.20731716655301,
NoChemoRT_70,-13.105574796128208,-9.973248733002778,-13.105574796128227,-14.347822719831154,-14.347822719831154,
AnyChemoRT_70,-18.805105936595425,-13.970432369561493,-18.80510593659546,-20.07861174727927,-20.078611747279314,
NoChemoRT_80,-11.90746121491147,-9.080089286618907,-11.907461214911512,-13.605531050255864,-13.605531050255873,
AnyChemoRT_80,-15.267444576381742,-11.482710496529373,-15.267444576381706,-18.03930047684326,-18.039300476843316,
NoChemoRT_90,-11.249797206528235,-8.545281721970852,-11.249797206528198,-13.006011695098596,-13.006011695098602,
AnyChemoRT_90,-12.90217869139899,-9.824713806730207,-12.902178691398968,-16.540744811151693,-16.54074481115173,
NoChemo_70,-20.566547493896206,-15.189637555640038,-20.566547493896202,-20.808290629553568,-20.808290629553575,
AnyChemo_70,-17.82774149954286,-13.289428074015108,-17.827741499542892,-19.38271840652731,-19.382718406527335,
NoChemo_80,-17.91203956088077,-13.289143766754847,-17.91203956088084,-19.159867355993292,-19.15986735599331,
AnyChemo_80,-14.436160656429792,-10.905028109867688,-14.436160656429806,-17.411050871729223,-17.41105087172924,
NoChemo_90,-14.665535489393129,-10.966788426095713,-14.665535489393106,-16.380878775613763,-16.380878775613695,
AnyChemo_90,-12.473242525752852,-9.524481173377596,-12.473242525752914,-16.184777068547895,-16.184777068547888,
NoRad_70,-12.796483150744967,-9.847676903164471,-12.796483150744976,-15.36626815756258,-15.366268157562564,
AnyRad_70,-20.273080958485732,-14.969876985229835,-20.273080958485785,-21.116357458722792,-21.116357458722778,
NoRad_80,-10.156037167441049,-7.888591191974298,-10.156037167441077,-13.285236148316187,-13.285236148316171,
AnyRad_80,-19.03823130180257,-14.12855672052572,-19.038231301802565,-21.36316098596447,-21.36316098596449,
NoRad_90,-8.99951902780498,-7.061308096857859,-8.999519027804979,-12.712644969924323,-12.712644969924328,
AnyRad_90,-19.583539972529135,-14.526694253766605,-19.58353997252904,-22.587578909452247,-22.58757890945225,
noRecur,-11.052336612469752,-8.226752406789318,-10.928931225502717,-14.473146316188927,-14.34974092922216,
recur,NaN,NaN,NaN,NaN,NaN,
noRecur_70,-13.537582728143967,-9.870563813101223,-13.299392255658692,-15.79828208806374,-15.560091615578436,
recur_70,NaN,NaN,NaN,NaN,NaN,
noRecur_80,-11.149034385428305,-8.336948900010208,-11.084842946253078,-14.5555363423627,-14.491344903187427,
recur_80,NaN,NaN,NaN,NaN,NaN,
noRecur_90,-9.924629494374063,-7.490468667789979,-9.842934503978455,-13.850442493089547,-13.76874750269387,
recur_90,NaN,NaN,NaN,NaN,NaN,
Age0-4_70,-18.058825437559946,-13.51377809921572,-18.05882543755993,-19.298203446697872,-19.29820344669791,
Age5-9_70,-17.766271612154863,-13.23400567427409,-17.76627161215488,-19.68822938240888,-19.688229382408874,
Age10-14_70,-18.036982111797748,-13.26943249158192,-18.036982111797762,-19.516179633794064,-19.516179633794078,
Age15-20_70,-20.210986091652774,-15.015977253606483,-20.21098609165279,-20.58152649066797,-20.581526490667947,
Age0-4_80,-15.50767390977637,-11.728361070304294,-15.507673909776374,-17.95231153573642,-17.952311535736406,
Age5-9_80,-13.850026254754189,-10.457187363791352,-13.85002625475418,-17.23649967424626,-17.23649967424626,
Age10-14_80,-14.710347324320715,-10.948977054597384,-14.71034732432079,-17.660163383561265,-17.660163383561304,
Age15-20_80,-15.620404405662114,-11.702843978701008,-15.620404405662121,-17.688663314280163,-17.688663314280177,
Age0-4_90,-13.331391872034823,-10.198255462498595,-13.331391872034745,-16.56305375468948,-16.563053754689488,
Age5-9_90,-11.956925142047858,-9.110727213780331,-11.956925142047924,-15.856488739560168,-15.856488739560161,
Age10-14_90,-12.324307827877131,-9.261225865942126,-12.324307827877135,-15.922677405234912,-15.922677405234888,
Age15-20_90,-12.841588350507166,-9.757846756324202,-12.841588350507182,-16.043237742005918,-16.043237742005967,
Male_70,-18.737668160220043,-14.188237372636634,-18.73766816022009,-19.679549972470763,-19.679549972470774,
Female_70,-18.04389847190279,-13.12416068625719,-18.043898471902764,-19.70358708042307,-19.703587080423016,
Male_80,-15.286003999596728,-11.692330876987072,-15.286003999596721,-17.75513358915785,-17.755133589157925,
Female_80,-14.66896723546993,-10.811816116769679,-14.668967235470008,-17.631493299197587,-17.631493299197537,
Male_90,-13.064416011682166,-10.086335272565961,-13.064416011682217,-16.309086355378888,-16.309086355378835,
Female_90,-12.34419932583713,-9.21986651582661,-12.344199325837119,-16.082475232318888,-16.082475232318803,
HL grp: Salvage,-33.706164168386344,-25.060774732438155,-33.70616416838634,-32.82320684956409,-32.823206849564095,
HL grp: Extended,-23.55891215695697,-17.418610472829922,-23.558912156956957,-24.168676541094456,-24.168676541094456,
HL grp: Chest RT>=35 plus chemo,-21.576178585083646,-15.905786244571148,-21.57617858508365,-23.530968565087644,-23.530968565087633,
HL grp: Chest RT>=35 no chemo,-21.343174207867737,-15.809136922858793,-21.343174207867726,-22.523535593911014,-22.523535593911003,
HL grp: Chest RT<35 plus chemo,-12.797317588273412,-9.784598686259352,-12.797317588273447,-18.46130066806742,-18.461300668067413,
HL grp: Chemo without chest RT,-8.686929363854713,-6.975233841297735,-8.686929363854714,-14.703566592308178,-14.703566592308169,
HL grp: Other,-11.639020055166077,-8.879410407730344,-11.639020055166075,-14.50633157480794,-14.506331574807962,
HL AHOD: Contemporary,-9.929361957174246,-7.758696007254948,-9.929361957174226,-16.07694753313995,-16.076947533139954,
HL AHOD: High Chest RT,-24.998497256845564,-18.472743378226717,-24.998497256845617,-25.42666065490676,-25.426660654906733,
HL AHOD: Other,-13.451244345887986,-10.290658605250268,-13.451244345887993,-17.981931378031522,-17.981931378031614,
HL grp 2: Salvage,-33.706164168386344,-25.060774732438155,-33.70616416838634,-32.82320684956409,-32.823206849564095,
HL grp 2: Extended,-23.55891215695697,-17.418610472829922,-23.558912156956957,-24.168676541094456,-24.168676541094456,
HL grp 2: Chest RT>=35,-21.47615400496479,-15.864269171510788,-21.4761540049648,-23.09956780002619,-23.09956780002621,
HL grp 2: [empty],NaN,NaN,NaN,NaN,NaN,
HL grp 2: Chest RT<35 plus chemo,-12.797317588273412,-9.784598686259352,-12.797317588273447,-18.46130066806742,-18.461300668067413,
HL grp 2: Chemo without chest RT,-8.686929363854713,-6.975233841297735,-8.686929363854714,-14.703566592308178,-14.703566592308169,
HL grp 2: Other,-11.639020055166077,-8.879410407730344,-11.639020055166075,-14.50633157480794,-14.506331574807962,
HL AHOD2: Contemporary with RT,-10.882333912786587,-8.41340520748266,-10.882333912786578,-16.96786451364804,-16.967864513648035,
HL AHOD2: Contemporary without RT,-7.899879285621252,-6.364456882571707,-7.899879285621252,-14.180554012920727,-14.180554012920732,
HL AHOD2: High Chest RT,-24.998497256845564,-18.472743378226717,-24.998497256845617,-25.42666065490676,-25.426660654906733,
HL AHOD2: Other,-13.451244345887986,-10.290658605250268,-13.451244345887993,-17.981931378031522,-17.981931378031614,
AnyRad_ALL,-12.970320972823036,-9.832443038074294,-12.970320972823094,-15.031668104249606,-15.031668104249547,
AnyRad_AML,-23.071019805356322,-17.136977553434434,-23.07101980535633,-24.99853510238942,-24.99853510238943,
AnyRad_OtherLeukemia,-25.625028588004934,-19.03532951491993,-25.625028588004923,-25.804412188809504,-25.804412188809497,
AnyRad_Astrocytoma,-28.21136753493255,-20.55334156154486,-28.211367534932535,-28.751876534674857,-28.751876534674874,
AnyRad_Medulloblastoma,-32.21882405736391,-23.13607049256037,-32.218824057363925,-30.787162211436375,-30.787162211436378,
AnyRad_Other CNS,-28.61604780314003,-20.79084191869364,-28.61604780314001,-29.624886739203944,-29.62488673920395,
AnyRad_HL,-19.83992563574464,-14.794331511185685,-19.83992563574464,-22.181148703615808,-22.18114870361575,
AnyRad_NHL,-15.269318478273236,-11.525158782833653,-15.269318478273265,-18.705072959996013,-18.70507295999598,
AnyRad_Kidney,-16.024723923134825,-12.127316528993209,-16.024723923134864,-20.923939516773686,-20.923939516773714,
AnyRad_NBL,-24.066154643104078,-17.89870675367415,-24.06615464310408,-26.173838927308736,-26.173838927308733,
AnyRad_STS,-20.125258176352766,-14.870391479101064,-20.125258176352773,-22.873337054425008,-22.873337054424997,
AnyRad_Ewings,-24.328251761649852,-17.39359163888697,-24.32825176164985,-27.03362874857205,-27.03362874857204,
AnyRad_Osteosarcoma,-21.586428005642478,-15.565066427111134,-21.586428005642485,-24.104052717535087,-24.104052717535076,
AnyRad_OtherBoneTumor,-23.727644007460498,-16.905105869602178,-23.727644007460498,-26.61397946565314,-26.613979465653145,
ChemoOnly_ALL,-6.532560102595853,-5.230890544915552,-6.532560102595881,-9.767220025833138,-9.767220025833089,
ChemoOnly_AML,-15.944918208376647,-12.142148410703813,-15.944918208376677,-17.44739132185301,-17.447391321853015,
ChemoOnly_OtherLeukemia,-20.72656182483559,-15.949586330006369,-20.726561824835596,-21.419905691698194,-21.419905691698194,
ChemoOnly_Astrocytoma,-15.806881183733461,-11.989276964688385,-15.806881183733463,-18.371501313236795,-18.37150131323679,
ChemoOnly_Medulloblastoma,-26.339681263270897,-19.340190231239323,-26.33968126327089,-24.66272404232448,-24.662724042324488,
ChemoOnly_Other CNS,-23.070083823516423,-16.98974414382349,-23.07008382351643,-22.256997227205794,-22.256997227205797,
ChemoOnly_HL,-9.46168279148161,-7.587290401219031,-9.461682791481612,-15.153397592523573,-15.153397592523572,
ChemoOnly_NHL,-7.7313294940409305,-6.2894838621653495,-7.731329494040931,-13.330344185077172,-13.330344185077164,
ChemoOnly_Kidney,-10.919623621245483,-8.53894823254431,-10.919623621245492,-14.614342334497136,-14.614342334497183,
ChemoOnly_NBL,-16.129566660056046,-12.570246532639297,-16.12956666005606,-21.088434583234324,-21.08843458323434,
ChemoOnly_STS,-11.288932994810507,-8.892256484393373,-11.288932994810493,-16.247524993632542,-16.247524993632553,
ChemoOnly_Ewings,-10.829976024985502,-8.407068602329167,-10.8299760249855,-18.188573951862537,-18.188573951862523,
ChemoOnly_Osteosarcoma,-12.534886611105705,-9.518365058634457,-12.53488661110574,-17.341090064871167,-17.34109006487118,
ChemoOnly_OtherBoneTumor,-13.514607836997985,-10.277397264749863,-13.514607836997985,-19.628517760322502,-19.62851776032249,
SurgOnly_NoTrt_ALL,-12.455949010546487,-9.445294096168043,-12.455949010546483,-12.867231490058408,-12.867231490058412,
SurgOnly_NoTrt_AML,-12.919580238181277,-9.794536731904424,-12.919580238181277,-12.676887042634071,-12.676887042634077,
SurgOnly_NoTrt_OtherLeukemia,-25.131390215601954,-19.644063631812212,-25.131390215601957,-23.87541959063386,-23.875419590633854,
SurgOnly_NoTrt_Astrocytoma,-11.94828978034935,-8.960491486884798,-11.948289780349352,-12.700877028920129,-12.700877028920095,
SurgOnly_NoTrt_Medulloblastoma,-23.64998331139148,-17.648000814367602,-23.64998331139148,-21.588179500448643,-21.588179500448643,
SurgOnly_NoTrt_Other CNS,-17.26290555048008,-12.730513802427943,-17.262905550480085,-15.723414716741281,-15.723414716741278,
SurgOnly_NoTrt_HL,-10.829123896065537,-8.560778544313509,-10.829123896065534,-15.359486770778913,-15.35948677077891,
SurgOnly_NoTrt_NHL,-9.771348726913464,-7.84036955981151,-9.771348726913468,-13.225366200201083,-13.225366200201082,
