Group,Age1,Age2,
SurgOnly_NoTrt_AML_80,-42.0,-21.0,
SurgOnly_NoTrt_OtherLeukemia_80,-45.0,-27.0,
SurgOnly_NoTrt_Astrocytoma_80,-15.925307818882871,-16.092052864196866,
SurgOnly_NoTrt_Medulloblastoma_80,-41.0,-25.0,
SurgOnly_NoTrt_Other CNS_80,-26.57063327505405,-27.74076047026586,
SurgOnly_NoTrt_HL_80,-33.0,-23.274240695000415,
SurgOnly_NoTrt_NHL_80,-25.010966449453306,-22.820552138916824,
SurgOnly_NoTrt_Kidney_80,-24.09780575812831,-23.63534208304528,
SurgOnly_NoTrt_NBL_80,-17.401335711763842,-17.39902740419567,
SurgOnly_NoTrt_STS_80,-13.763542545369958,-13.39282369044001,
SurgOnly_NoTrt_Ewings_80,NaN,NaN,
SurgOnly_NoTrt_Osteosarcoma_80,-15.747500458790789,-15.403124469896099,
SurgOnly_NoTrt_OtherBoneTumor_80,-18.945452908728463,-18.451383890744395,
AnyRad_ALL_90,-17.278498807460338,-15.172486825408818,
AnyRad_AML_90,-33.372083129746606,-31.85871178211496,
AnyRad_OtherLeukemia_90,-27.526444943785094,-25.630251226717853,
AnyRad_Astrocytoma_90,-30.817508273857186,-28.414201378696127,
AnyRad_Medulloblastoma_90,-31.419369190686673,-28.466542225302895,
AnyRad_Other CNS_90,-35.9392745488743,-32.00424538681986,
AnyRad_HL_90,-22.873183794468375,-22.3575288786935,
AnyRad_NHL_90,-23.1171740691721,-20.72213860753483,
AnyRad_Kidney_90,-23.614273100070015,-22.88730020780868,
AnyRad_NBL_90,-32.093573491012584,-30.715080429760107,
AnyRad_STS_90,-23.766569954568652,-21.077200925695834,
AnyRad_Ewings_90,-28.24506566947391,-24.90950237890555,
AnyRad_Osteosarcoma_90,-36.52236637307308,-33.08074579763491,
AnyRad_OtherBoneTumor_90,-35.20662501750406,-33.095499771139686,
ChemoOnly_ALL_90,-13.474882218478285,-12.749804194647552,
ChemoOnly_AML_90,-22.382613655754085,-20.486891947444192,
ChemoOnly_OtherLeukemia_90,-25.132474402581245,-23.853364506665528,
ChemoOnly_Astrocytoma_90,-23.804540699469122,-23.23786328336743,
ChemoOnly_Medulloblastoma_90,-35.17593020579577,-32.68599437796047,
ChemoOnly_Other CNS_90,-32.27974992317248,-33.208786135981946,
ChemoOnly_HL_90,-18.322084947167717,-17.77051213539552,
ChemoOnly_NHL_90,-16.384300169126654,-15.263125293586064,
ChemoOnly_Kidney_90,-16.48673070465533,-15.773520888851102,
ChemoOnly_NBL_90,-23.496903147678502,-23.059967187063904,
ChemoOnly_STS_90,-18.998250399955516,-18.103952660278523,
ChemoOnly_Ewings_90,-22.585408067939824,-19.68346079968527,
ChemoOnly_Osteosarcoma_90,-18.789662516393562,-16.43673649511088,
ChemoOnly_OtherBoneTumor_90,-29.015578964940765,-27.0404645623167,
SurgOnly_NoTrt_ALL_90,-41.0,-21.000000000000007,
SurgOnly_NoTrt_AML_90,-38.601351255109506,-27.77817844707762,
SurgOnly_NoTrt_OtherLeukemia_90,-39.0,-23.0,
SurgOnly_NoTrt_Astrocytoma_90,-14.98793718347838,-15.191099587215213,
SurgOnly_NoTrt_Medulloblastoma_90,-44.36321036188011,-37.33203491690638,
SurgOnly_NoTrt_Other CNS_90,-23.48654605402816,-24.40043674245952,
SurgOnly_NoTrt_HL_90,-42.0,-28.93624460378001,
SurgOnly_NoTrt_NHL_90,-34.88589636718845,-28.90458009857832,
SurgOnly_NoTrt_Kidney_90,-22.435093051601193,-21.906661169551157,
SurgOnly_NoTrt_NBL_90,-16.907084664096672,-17.184624497168137,
SurgOnly_NoTrt_STS_90,NaN,NaN,
SurgOnly_NoTrt_Ewings_90,NaN,NaN,
SurgOnly_NoTrt_Osteosarcoma_90,-17.363571608163184,-16.59623330820142,
SurgOnly_NoTrt_OtherBoneTumor_90,-35.91370770991376,-28.54134623458168,
AnyRad_brain_70,-29.674194471229356,-25.69759799520692,
AnyRad_bone_70,-25.41229855441761,-22.04615146334286,
AnyRad_sts_70,-22.79260192086062,-20.561866316703032,
AnyRad_solid_70,-20.052685245843698,-19.19828313610951,
AnyRad_leuk_70,-16.388400787907955,-12.013626412025275,
AnyRad_lymp_70,-23.6141504909712,-22.65576446499461,
ChemoOnly_brain_70,-39.6178926199086,-33.93819305246461,
ChemoOnly_bone_70,-16.954065538148107,-14.308336576597426,
ChemoOnly_sts_70,-20.262394013318634,-18.283857434871976,
ChemoOnly_solid_70,-19.04779490401183,-18.318944074669915,
ChemoOnly_leuk_70,-14.149267409181299,-12.249512221940876,
ChemoOnly_lymp_70,-18.967877250052922,-17.28406052288708,
SurgOnly_NoTrt_brain_70,-17.81891224383964,-17.696795716656247,
SurgOnly_NoTrt_bone_70,-15.353930583883084,-14.074790062054205,
SurgOnly_NoTrt_sts_70,-14.568337000823064,-13.602970181593932,
SurgOnly_NoTrt_solid_70,-18.56573154047856,-17.786195838945858,
SurgOnly_NoTrt_leuk_70,-43.95286509849767,-40.0,
SurgOnly_NoTrt_lymp_70,-28.26805136508922,-25.19725760574061,
AnyRad_brain_80,-29.6302171255751,-26.060604507412023,
AnyRad_bone_80,-25.620447043101358,-22.455156905464143,
AnyRad_sts_80,-24.582580314873603,-22.570138168413592,
AnyRad_solid_80,-23.1479761292253,-22.383762837920756,
AnyRad_leuk_80,-16.150890689179782,-14.379546022777212,
AnyRad_lymp_80,-22.14420929524499,-20.897170166821113,
ChemoOnly_brain_80,-25.002848016853264,-23.607119708315025,
ChemoOnly_bone_80,-17.67828047761642,-15.414589590165264,
ChemoOnly_sts_80,-20.529091039349623,-18.510164454483387,
ChemoOnly_solid_80,-18.53013566900104,-17.937149737726983,
ChemoOnly_leuk_80,-12.434104889062738,-12.067784274632103,
ChemoOnly_lymp_80,-16.9871812662845,-15.553514245257993,
SurgOnly_NoTrt_brain_80,-16.13204341553098,-16.49729963932004,
SurgOnly_NoTrt_bone_80,-14.219471451877823,-13.96359728332125,
SurgOnly_NoTrt_sts_80,-13.763542545369958,-13.39282369044001,
SurgOnly_NoTrt_solid_80,-17.322165110680466,-17.194347790733325,
SurgOnly_NoTrt_leuk_80,-41.62326294444094,-30.20342517360931,
SurgOnly_NoTrt_lymp_80,-24.583591427286088,-22.820552138916824,
AnyRad_brain_90,-30.400086461571007,-27.247733392655526,
AnyRad_bone_90,-27.965165404261334,-24.843872740686344,
AnyRad_sts_90,-23.766569954568652,-21.077200925695834,
AnyRad_solid_90,-24.879513425333734,-24.09270342612286,
AnyRad_leuk_90,-18.405229836610417,-16.252136812413674,
AnyRad_lymp_90,-22.051651995597318,-21.240682062977065,
ChemoOnly_brain_90,-23.84444833663546,-22.720566938841074,
ChemoOnly_bone_90,-18.954803316988396,-16.667953364161775,
ChemoOnly_sts_90,-18.998250399955516,-18.103952660278523,
ChemoOnly_solid_90,-18.502607925198106,-18.422171068888026,
ChemoOnly_leuk_90,-13.619169840513806,-12.925149841308595,
ChemoOnly_lymp_90,-15.696896290535662,-14.658386048154938,
SurgOnly_NoTrt_brain_90,-15.307774087550463,-15.416806126818287,
SurgOnly_NoTrt_bone_90,-17.05538920613936,-15.873162266913468,
SurgOnly_NoTrt_sts_90,NaN,NaN,
SurgOnly_NoTrt_solid_90,-16.824033948524345,-17.127789842204372,
SurgOnly_NoTrt_leuk_90,-33.22740623351525,-26.332189779247052,
