Group,LE,QALEcond,LEcond,HealthyLY,HealthyLYCond,
ChestNone,-13.462004349815984,-10.189976458017632,-13.462004349816212,-15.390975765450904,-15.390975765450705,
Chest<10,-19.123280378689508,-14.098718012761623,-19.123280378690026,-21.018244249462462,-21.018244249462995,
Chest10_19,-24.112541232288443,-17.831084449814085,-24.112541232288223,-26.27699317173189,-26.27699317173186,
Chest20_29,-21.797304637866944,-15.973511342817744,-21.797304637867,-24.753044923766836,-24.753044923766858,
Chest30+,-28.304754114041337,-20.62021529418499,-28.304754114041543,-28.682147097011843,-28.68214709701186,
HeartNone,-13.495216878793684,-10.21292187824232,-13.495216878793954,-15.424520263195802,-15.424520263195838,
Heart<5,-19.037459387047576,-14.015176687558885,-19.03745938704772,-20.94600068916955,-20.946000689169757,
Heart5_14,-23.933959005394897,-17.64610929611593,-23.93395900539481,-25.627705291779137,-25.627705291778994,
Heart15_34,-25.970941886012433,-18.93690090974914,-25.970941886012525,-28.178228158672383,-28.178228158672326,
Heart35+,-27.4458852308399,-20.17012608581898,-27.44588523083993,-27.94414616407095,-27.944146164071064,
CRTNone,-13.482349150051263,-10.204623119844015,-13.482349150051519,-15.407260584169968,-15.407260584170047,
CRT<20,-18.93343054409987,-14.025211964090758,-18.9334305440998,-21.74164788802466,-21.741647888024495,
CRT20_29,-20.338512373957144,-14.95966854346154,-20.33851237395701,-19.899118355509707,-19.899118355509884,
CRT30_49,-31.87285528035447,-23.35049655354695,-31.872855280354564,-30.98260718917271,-30.982607189172718,
CRT50+,-31.60045299306703,-22.76638196146295,-31.600452993066902,-31.287311102583956,-31.287311102584013,
OvaryNone,-13.19535888166763,-9.827801418683919,-13.195358881667559,-15.239144709981375,-15.239144709981531,
Ovary<10,-20.741798651236756,-14.950891189068365,-20.741798651236707,-22.98829485868591,-22.988294858686324,
Ovary10-19,-25.290972307228614,-18.30540147478979,-25.2909723072285,-27.566438832443623,-27.566438832443566,
Ovary20+,-25.550633637897867,-18.242065141948146,-25.550633637897832,-26.74596644805343,-26.745966448053494,
AbdPelNone,-13.466295183649407,-10.192584809804785,-13.46629518364962,-15.403318138899948,-15.403318138899763,
AbdPel<15,-19.807437081025853,-14.563708501438256,-19.807437081025697,-21.786056969229627,-21.786056969229797,
AbdPel15_24,-21.89176800865478,-16.147440921692237,-21.891768008654836,-24.707159088913784,-24.707159088913635,
AbdPel25_34,-25.002044360784936,-18.25659674524427,-25.002044360785,-26.373123251779113,-26.373123251779056,
AbdPel35+,-28.552716072074702,-20.78408649282514,-28.5527160720748,-28.76737858757194,-28.76737858757204,
MaxRTNone,-13.657424033735083,-10.32947057042501,-13.657424033735857,-15.529355064296048,-15.529355064295707,
MaxRT<20,-16.304587447575045,-12.115124773943748,-16.30458744757515,-18.788285285732094,-18.78828528573196,
MaxRT20_29,-17.73150532767926,-13.219912696424117,-17.73150532767928,-20.38881301504818,-20.388813015047965,
MaxRT30+,-27.29532885685005,-19.84001306470734,-27.295328856850382,-27.86415344564746,-27.86415344564764,
ALL_70,-21.123975168250844,-15.522030244676095,-21.123975168250887,-18.36613443574386,-18.366134435743895,
AML_70,-25.655722877740516,-19.06717948309803,-25.655722877740523,-26.341309804059804,-26.34130980405979,
OtherLeukemia_70,-38.81039295634033,-29.244292644319483,-38.81039295634032,-36.64812379035184,-36.64812379035183,
Astrocytoma_70,-29.53180557120735,-21.284795242973583,-29.531805571207393,-27.751311984581456,-27.751311984581474,
Medulloblastoma_70,-39.047993099092814,-28.0041238178892,-39.04799309909285,-35.61266647014517,-35.612666470145115,
Other CNS_70,-30.038790591805757,-21.657765994934675,-30.03879059180572,-28.40199031961749,-28.40199031961748,
HL_70,-26.476383118711823,-19.42946251891032,-26.476383118711773,-26.05803441804469,-26.058034418044677,
NHL_70,-18.629111542466205,-13.8132832958796,-18.629111542466177,-21.070540282057173,-21.070540282057216,
Kidney_70,-18.441371492638844,-13.67533792061861,-18.441371492638787,-20.442778924557622,-20.442778924557594,
NBL_70,-19.56249946367874,-14.503325245697347,-19.562499463678805,-21.60648732727349,-21.60648732727357,
STS_70,-19.42991255514795,-14.344778811710853,-19.429912555147858,-21.777285917888477,-21.77728591788852,
Ewings_70,-25.374541844506403,-18.073311304402402,-25.374541844506368,-28.382554071484684,-28.382554071484748,
Osteosarcoma_70,-14.946403873693086,-11.066102171371035,-14.946403873693143,-18.87361779855057,-18.873617798550562,
OtherBoneTumor_70,-17.9951018364927,-13.189362835148096,-17.9951018364927,-20.484593408159938,-20.484593408159938,
ALL_80,-15.650571447854347,-11.578590445916063,-15.650571447853956,-15.835836285279385,-15.835836285279505,
AML_80,-23.707155303808655,-17.643573412229504,-23.70715530380877,-24.958263951517864,-24.958263951517843,
OtherLeukemia_80,-30.502430137537786,-22.884101117064752,-30.5024301375378,-29.964752127971558,-29.964752127971593,
Astrocytoma_80,-25.066011512825227,-18.181594992983065,-25.06601151282522,-25.009043642670427,-25.009043642670278,
Medulloblastoma_80,-37.65427246841001,-26.781840538096542,-37.65427246840997,-34.337698683260236,-34.33769868326016,
Other CNS_80,-30.297195343798315,-21.738886467845592,-30.29719534379835,-28.57658167602378,-28.576581676023732,
HL_80,-21.106547401867424,-15.56975054080258,-21.106547401867395,-23.00512965722863,-23.005129657228554,
NHL_80,-15.130390307030176,-11.42050600682255,-15.130390307029906,-18.771767330306318,-18.771767330306275,
Kidney_80,-17.849625514457664,-13.416506680131846,-17.849625514457756,-20.79533772026884,-20.79533772026879,
NBL_80,-20.199725991727725,-14.924326275215314,-20.199725991727618,-22.55935681216105,-22.55935681216104,
STS_80,-20.26810085561599,-14.958258216530254,-20.26810085561612,-23.337146783876655,-23.33714678387667,
Ewings_80,-23.711012333141447,-17.088441819250864,-23.711012333141454,-27.62629420023402,-27.626294200234035,
Osteosarcoma_80,-15.381728640019212,-11.351606413244085,-15.381728640019205,-19.283440874270063,-19.283440874270106,
OtherBoneTumor_80,-21.154581877289175,-15.321873533471404,-21.15458187728916,-23.668197981942626,-23.668197981942644,
ALL_90,-14.466482125084056,-10.769971433342704,-14.466482125084035,-14.89653514952822,-14.896535149528091,
AML_90,-24.074591410065622,-17.942944566572812,-24.074591410065636,-24.93842623009163,-24.938426230091586,
OtherLeukemia_90,-24.908957036835105,-18.475235624806015,-24.908957036835126,-25.51769880267789,-25.517698802677877,
Astrocytoma_90,-19.9653558333507,-14.514300131385447,-19.965355833350458,-21.147053576732986,-21.147053576733022,
Medulloblastoma_90,-35.13627845686004,-24.97223647681895,-35.13627845686001,-32.712635678220735,-32.7126356782207,
Other CNS_90,-31.26547260416129,-22.376231086831698,-31.265472604161374,-27.854753029649807,-27.854753029649835,
HL_90,-17.95348568107196,-13.181129700471935,-17.953485681071868,-20.64873219005365,-20.648732190053643,
NHL_90,-13.004169211204243,-9.964497286097675,-13.004169211204186,-17.276443783942682,-17.276443783942682,
Kidney_90,-17.936417196914505,-13.467499205566995,-17.936417196914597,-20.889086524808384,-20.889086524808476,
NBL_90,-23.074650030712377,-17.20517313521391,-23.074650030712327,-24.873742386645894,-24.873742386645908,
STS_90,-20.995131074824577,-15.458037431258802,-20.99513107482452,-23.945351470578565,-23.94535147057858,
Ewings_90,-21.757112945493354,-15.738929409170556,-21.75711294549331,-27.003996171316132,-27.003996171316118,
Osteosarcoma_90,-19.04077689646325,-13.998016827087202,-19.04077689646335,-22.32654458764992,-22.326544587649927,
OtherBoneTumor_90,-26.456123013251016,-18.941292926101593,-26.456123013251002,-29.956542567791956,-29.956542567791956,
brain_70,-30.086602459684052,-21.754517164054256,-30.0866024596841,-28.349505204536037,-28.349505204536076,
bone_70,-17.574870135581392,-12.794989012371506,-17.57487013558145,-21.140395758406925,-21.140395758406854,
sts_70,-19.42991255514795,-14.344778811710853,-19.429912555147858,-21.777285917888477,-21.77728591788852,
solid_70,-18.10415992246343,-13.505467062764183,-18.104159922463566,-20.327672739390707,-20.327672739390735,
leuk_70,-21.687538165322195,-16.001415966332274,-21.68753816532223,-19.26955919672507,-19.269559196725034,
lymp_70,-23.37696867461709,-17.228762657712508,-23.37696867461718,-24.151060751778928,-24.151060751778964,
brain_80,-27.08001150730211,-19.599428100395276,-27.080011507302373,-26.818080753392323,-26.81808075339251,
bone_80,-17.405156587135373,-12.7967905894754,-17.405156587135394,-21.620431682716372,-21.620431682716287,
sts_80,-20.26810085561599,-14.958258216530254,-20.26810085561612,-23.337146783876655,-23.33714678387667,
solid_80,-17.679000452633602,-13.360821980277088,-17.679000452633616,-21.07360350355885,-21.073603503558942,
leuk_80,-16.003719950690957,-11.863546935342221,-16.003719950690595,-16.59506122504719,-16.59506122504684,
lymp_80,-17.503664217786792,-13.025600617595664,-17.50366421778675,-20.600717843040584,-20.600717843040663,
brain_90,-23.85706393672156,-17.29033785981675,-23.857063936721474,-24.273383276909307,-24.27338327690923,
bone_90,-18.95481658862711,-13.924144044405214,-18.954816588627082,-23.5055767688875,-23.50557676888759,
sts_90,-20.995131074824577,-15.458037431258802,-20.99513107482452,-23.945351470578565,-23.94535147057858,
solid_90,-19.790732490357726,-14.90863427528052,-19.790732490357726,-22.2118622305384,-22.211862230538358,
leuk_90,-14.919196377568582,-11.11163595163434,-14.919196377568326,-15.485199120005397,-15.485199120005163,
lymp_90,-14.189147777158823,-10.747547078571628,-14.189147777158873,-18.052242693337753,-18.05224269333796,
SurgOnly_NoTrt,-13.91067808475735,-10.424766286700454,-13.910678084757144,-16.370023379302346,-16.370023379302282,
ChemoOnly,-13.399795763217142,-10.156724854376556,-13.399795763217085,-15.425524902492874,-15.425524902492675,
RadOnly,-25.586560836425505,-18.62757846794777,-25.586560836425505,-25.758422674403214,-25.75842267440344,
ChemoRad,-20.785756002057106,-15.289953838830037,-20.78575600205737,-22.958242500668874,-22.958242500669023,
NoChemoRT,-13.91067808475735,-10.424766286700454,-13.910678084757144,-16.370023379302346,-16.370023379302282,
AnyChemoRT,-17.767584304420566,-13.177268239530953,-17.767584304420296,-19.82678664091994,-19.826786640919472,
NoChemo,-19.058988304855127,-14.027501526622594,-19.058988304855156,-20.43980073807161,-20.439800738071547,
AnyChemo,-17.110109141432048,-12.722018597961124,-17.11010914143104,-19.37876246077326,-19.378762460773046,
NoRad,-13.32386726830299,-10.096845745711775,-13.32386726830331,-15.290401824230798,-15.290401824230564,
AnyRad,-21.429637851149536,-15.723424906517316,-21.429637851150822,-23.307361672261095,-23.307361672261393,
SurgOnly_NoTrt_70,-15.646050137214566,-11.787227860040367,-15.646050137214601,-16.741524200099818,-16.741524200099818,
ChemoOnly_70,-14.766981857127313,-11.241121311820685,-14.766981857127199,-17.43489105666118,-17.43489105666127,
RadOnly_70,-25.656615591944416,-18.728797847596965,-25.656615591944345,-25.428960299332992,-25.428960299333074,
ChemoRad_70,-21.552263584212028,-15.912423213842096,-21.55226358421175,-22.22601984176712,-22.22601984176709,
SurgOnly_NoTrt_80,-14.252184965249185,-10.72351792766107,-14.2521849652491,-16.301219686819387,-16.30121968681933,
ChemoOnly_80,-13.238647394424063,-10.033826904226665,-13.238647394423737,-15.452757991051598,-15.45275799105167,
RadOnly_80,-25.415793324912023,-18.479185121285948,-25.415793324911967,-25.658810988450398,-25.658810988450323,
ChemoRad_80,-20.490361153582633,-15.045855174049578,-20.490361153582988,-22.8133421119746,-22.813342111974592,
SurgOnly_NoTrt_90,-13.975393605355919,-10.357214697672966,-13.975393605355833,-16.44293497017516,-16.44293497017521,
ChemoOnly_90,-13.387154015067438,-10.144370412918256,-13.387154015067253,-15.37570817172763,-15.375708171727531,
RadOnly_90,-28.054975872703167,-20.404177746689317,-28.05497587270309,-28.80813286750184,-28.80813286750188,
ChemoRad_90,-21.07536622106022,-15.572819055401645,-21.07536622106055,-24.023846366362086,-24.0238463663623,
NoChemoRT_70,-15.646050137214566,-11.787227860040367,-15.646050137214601,-16.741524200099818,-16.741524200099818,
AnyChemoRT_70,-20.59049753617387,-15.229487553310364,-20.59049753617407,-21.484189597600107,-21.4841895976001,
NoChemoRT_80,-14.252184965249185,-10.72351792766107,-14.2521849652491,-16.301219686819387,-16.30121968681933,
AnyChemoRT_80,-17.913530141231583,-13.270410071827342,-17.913530141231746,-20.00058955985974,-20.000589559860195,
NoChemoRT_90,-13.975393605355919,-10.357214697672966,-13.975393605355833,-16.44293497017516,-16.44293497017521,
AnyChemoRT_90,-16.470188275561462,-12.314419518511158,-16.470188275561824,-18.912683857065105,-18.91268385706522,
NoChemo_70,-22.06407474139921,-16.211966490458426,-22.064074741399395,-22.341883459729523,-22.34188345972963,
AnyChemo_70,-19.922290032489336,-14.792878644534397,-19.92229003248943,-20.959329330917576,-20.95932933091762,
NoChemo_80,-19.668050583744062,-14.437411977544947,-19.66805058374416,-20.83295196117688,-20.83295196117688,
AnyChemo_80,-17.141878754025704,-12.737630652910731,-17.141878754025143,-19.506012074530645,-19.50601207453043,
NoChemo_90,-16.898559462338497,-12.432171692316409,-16.898559462338582,-19.202304585801308,-19.202304585801173,
AnyChemo_90,-16.12494569093316,-12.070631802003213,-16.124945690933487,-18.62373060130144,-18.623730601301432,
NoRad_70,-14.352283274646986,-10.94047371794504,-14.352283274646936,-16.82447227442202,-16.824472274421986,
AnyRad_70,-22.081145410251345,-16.23585315128023,-22.081145410251366,-22.67783695620458,-22.67783695620458,
NoRad_80,-13.262656649687528,-10.028362527538619,-13.26265664968738,-15.277845071131168,-15.277845071130947,
AnyRad_80,-21.203250616807487,-15.548980614237252,-21.203250616807743,-23.045958514969037,-23.04595851496898,
NoRad_90,-13.225820148642725,-9.994615126743163,-13.225820148642612,-15.169605804439797,-15.169605804440259,
AnyRad_90,-21.531388861444107,-15.887918874699118,-21.53138886144403,-24.309217526434203,-24.309217526434203,
noRecur,-13.672707761039675,-10.020859748032699,-13.56385404562841,-16.544146913456565,-16.426069583983313,
recur,NaN,NaN,NaN,NaN,NaN,
noRecur_70,-15.581607543742962,-11.340118654854592,-15.358532403065531,-17.364672534710927,-17.152850169158356,
recur_70,NaN,NaN,NaN,NaN,NaN,
noRecur_80,-13.655852521379401,-10.040638971390756,-13.583904084786674,-16.53393310391322,-16.47912421332589,
recur_80,NaN,NaN,NaN,NaN,NaN,
noRecur_90,-13.229521866525914,-9.796204849860132,-13.150003949276112,-16.341472874833443,-16.25207377526864,
recur_90,NaN,NaN,NaN,NaN,NaN,
Age0-4_70,-22.587448348459937,-16.6329763946217,-22.587448348459873,-21.37488913102866,-21.37488913102868,
Age5-9_70,-19.500220475364266,-14.405121327755815,-19.500220475364408,-21.589229902261543,-21.589229902261458,
Age10-14_70,-19.482728467125646,-14.257888267588545,-19.48272846712556,-20.987475224784717,-20.987475224784546,
Age15-20_70,-21.52011046535946,-15.941805939744722,-21.520110465359323,-21.952990925642013,-21.95299092564187,
Age0-4_80,-19.58001264849868,-14.528829023212012,-19.580012648498503,-20.44535167931224,-20.445351679312225,
Age5-9_80,-15.661820064545616,-11.736177999183866,-15.661820064545559,-19.303431323440734,-19.303431323440556,
Age10-14_80,-16.096355531622294,-11.872479550543567,-16.096355531622265,-19.13838045374805,-19.138380453748,
Age15-20_80,-16.89422481840886,-12.555657152000407,-16.89422481840871,-19.078746239231947,-19.078746239232036,
Age0-4_90,-19.1190036866601,-14.21378131138541,-19.119003686659923,-19.38142101737605,-19.381421017375935,
Age5-9_90,-14.033606556486816,-10.595274903876096,-14.033606556486582,-18.23592930914986,-18.235929309149775,
Age10-14_90,-13.9243082751765,-10.37155931004618,-13.924308275176521,-17.52694399313826,-17.526943993138275,
Age15-20_90,-14.442949129015908,-10.844730398075939,-14.442949129016206,-17.63072747439174,-17.630727474391847,
Male_70,-20.476421878644423,-15.419277566629667,-20.47642187864472,-21.806555500645054,-21.806555500645025,
Female_70,-19.935229774613738,-14.426085031031121,-19.935229774613703,-20.864972022574925,-20.864972022574754,
Male_80,-18.06595273787606,-13.551277131384445,-18.065952737875953,-20.36771684150481,-20.367716841504787,
Female_80,-16.91836850127828,-12.332256841341028,-16.91836850127816,-19.089204027287636,-19.089204027287522,
Male_90,-16.89624472748374,-12.754546084668192,-16.896244727483648,-19.04160055998829,-19.041600559988183,
Female_90,-15.18053448213221,-11.156383395322628,-15.18053448213221,-18.468488701026054,-18.46848870102589,
HL grp: Salvage,-36.70287933566271,-27.157862839874863,-36.702879335662686,-35.281980654356445,-35.28198065435649,
HL grp: Extended,-25.7101477846943,-18.886375604425616,-25.710147784694236,-25.852530871334622,-25.85253087133469,
HL grp: Chest RT>=35 plus chemo,-24.364807557005086,-17.783084473020175,-24.364807557005058,-25.644310619596958,-25.644310619596933,
HL grp: Chest RT>=35 no chemo,-24.220948032170604,-17.81325071568891,-24.220948032170668,-24.910874740079045,-24.910874740078953,
HL grp: Chest RT<35 plus chemo,-17.43934236977799,-12.935491150270359,-17.43934236977818,-21.6681493290001,-21.668149328999995,
HL grp: Chemo without chest RT,-17.623237686395036,-12.894094594277675,-17.623237686395008,-18.111218297567717,-18.111218297567767,
HL grp: Other,-18.15915295518642,-13.192054679837575,-18.15915295518632,-17.881465199472785,-17.881465199472757,
HL AHOD: Contemporary,-16.36467451853367,-12.113922362898975,-16.364674518533675,-19.502958059055445,-19.502958059055437,
HL AHOD: High Chest RT,-26.850229456608794,-19.733281434872655,-26.850229456608837,-26.86753450859063,-26.867534508590623,
HL AHOD: Other,-18.924456292077764,-13.835833000458308,-18.92445629207804,-20.594622697566564,-20.594622697566756,
HL grp 2: Salvage,-36.70287933566271,-27.157862839874863,-36.702879335662686,-35.281980654356445,-35.28198065435649,
HL grp 2: Extended,-25.7101477846943,-18.886375604425616,-25.710147784694236,-25.852530871334622,-25.85253087133469,
HL grp 2: Chest RT>=35,-23.860471579215364,-17.413009438771375,-23.86047157921533,-24.864135972075808,-24.86413597207582,
HL grp 2: [empty],NaN,NaN,NaN,NaN,NaN,
HL grp 2: Chest RT<35 plus chemo,-17.43934236977799,-12.935491150270359,-17.43934236977818,-21.6681493290001,-21.668149328999995,
HL grp 2: Chemo without chest RT,-17.623237686395036,-12.894094594277675,-17.623237686395008,-18.111218297567717,-18.111218297567767,
HL grp 2: Other,-18.15915295518642,-13.192054679837575,-18.15915295518632,-17.881465199472785,-17.881465199472757,
HL AHOD2: Contemporary with RT,-16.51652537123863,-12.140091301054348,-16.516525371238643,-21.317453882060057,-21.31745388206005,
HL AHOD2: Contemporary without RT,-16.963414442351606,-12.375084256078004,-16.963414442351606,-18.370178878720836,-18.370178878720857,
HL AHOD2: High Chest RT,-26.850229456608794,-19.733281434872655,-26.850229456608837,-26.86753450859063,-26.867534508590623,
HL AHOD2: Other,-18.924456292077764,-13.835833000458308,-18.92445629207804,-20.594622697566564,-20.594622697566756,
AnyRad_ALL,-18.467787835470233,-13.554853675480608,-18.46778783547044,-18.25897719655704,-18.2589771965569,
AnyRad_AML,-27.739472685502584,-20.431101403308386,-27.739472685502598,-29.04456053662141,-29.044560536621457,
AnyRad_OtherLeukemia,-30.300956308651187,-22.45951360995006,-30.30095630865116,-30.064154087447015,-30.06415408744703,
AnyRad_Astrocytoma,-32.489355697335306,-23.40012444771147,-32.48935569733525,-30.969874413721286,-30.96987441372122,
AnyRad_Medulloblastoma,-36.48652170167727,-25.82021716517295,-36.48652170167729,-33.48179692169322,-33.481796921693146,
AnyRad_Other CNS,-34.417079379674675,-24.73379927942632,-34.417079379674696,-33.05719372656053,-33.0571937265606,
AnyRad_HL,-22.3030529876811,-16.40090150361468,-22.3030529876809,-24.220106184389934,-24.220106184389927,
AnyRad_NHL,-18.71862588082336,-13.77618621424844,-18.71862588082348,-21.522555356668057,-21.522555356668022,
AnyRad_Kidney,-19.926035760305375,-14.799020735262111,-19.92603576030541,-23.736622266012496,-23.736622266012475,
AnyRad_NBL,-28.324290139058803,-20.70424958295959,-28.324290139058874,-28.913813424174975,-28.913813424175082,
AnyRad_STS,-23.307491519570256,-17.032011099154943,-23.307491519570362,-25.579720193003986,-25.579720193003837,
AnyRad_Ewings,-27.52088121000636,-19.545707757025703,-27.520881210006543,-29.776017136798743,-29.776017136798714,
AnyRad_Osteosarcoma,-26.8148288945823,-19.061522132280913,-26.81482889458232,-28.298288595297542,-28.298288595297546,
AnyRad_OtherBoneTumor,-31.69323508147503,-22.281849879568036,-31.693235081475052,-33.212458769613995,-33.21245876961398,
ChemoOnly_ALL,-14.068297280529805,-10.530673648806513,-14.068297280529777,-13.823507085188716,-13.823507085188716,
ChemoOnly_AML,-22.087769824712737,-16.442443102949312,-22.087769824712808,-23.269784817882268,-23.26978481788209,
ChemoOnly_OtherLeukemia,-27.346821735783422,-20.742939511952095,-27.34682173578345,-27.335346478768123,-27.335346478768127,
ChemoOnly_Astrocytoma,-20.36170479918755,-15.131073097450944,-20.361704799187528,-22.390490398317375,-22.390490398317397,
ChemoOnly_Medulloblastoma,-37.94877037596472,-27.676587828613542,-37.94877037596475,-32.76191946155385,-32.76191946155387,
ChemoOnly_Other CNS,-32.167337062206244,-23.385800929773623,-32.16733706220627,-29.081270769090466,-29.081270769090477,
ChemoOnly_HL,-17.623217366074513,-12.967615934640712,-17.62321736607452,-18.181423767811076,-18.18142376781106,
ChemoOnly_NHL,-12.60244765593744,-9.705523851097738,-12.602447655937503,-16.799128929812284,-16.799128929812348,
ChemoOnly_Kidney,-16.416467382895313,-12.399189784656961,-16.416467382895334,-17.72922734001788,-17.729227340017857,
ChemoOnly_NBL,-21.738854204774526,-16.153921989215583,-21.738854204774356,-23.73449792505835,-23.734497925058236,
ChemoOnly_STS,-14.641593471908529,-11.147473887954618,-14.641593471908493,-19.865466284607265,-19.865466284607272,
ChemoOnly_Ewings,-14.454713115081361,-10.860725687514872,-14.454713115081354,-21.993160684415457,-21.993160684415408,
ChemoOnly_Osteosarcoma,-15.772710324978561,-11.790851018454475,-15.772710324978519,-19.90460215046656,-19.90460215046651,
ChemoOnly_OtherBoneTumor,-21.20780156390891,-15.526812043557516,-21.207801563908923,-27.380481201577076,-27.38048120157707,
SurgOnly_NoTrt_ALL,-49.74013209018826,-37.435994785378796,-49.740132090188276,-44.21352145190546,-44.21352145190546,
SurgOnly_NoTrt_AML,-28.18162696231557,-21.18106076637134,-28.181626962315548,-25.990206118321204,-25.99020611832119,
SurgOnly_NoTrt_OtherLeukemia,-43.36377000931176,-33.46386489446047,-43.363770009311764,-40.69446434999692,-40.69446434999693,
SurgOnly_NoTrt_Astrocytoma,-16.319888554820473,-11.876495166145112,-16.319888554820473,-16.47894417585112,-16.478944175851083,
SurgOnly_NoTrt_Medulloblastoma,-39.444599545094206,-29.437553532678006,-39.44459954509422,-35.55513742661257,-35.555137426612575,
SurgOnly_NoTrt_Other CNS,-24.512106589403288,-17.9727556316685,-24.512106589403224,-20.123025178033544,-20.123025178033487,
SurgOnly_NoTrt_HL,-28.641995097664996,-21.184632354666824,-28.641995097665003,-31.071323608781384,-31.07132360878137,
SurgOnly_NoTrt_NHL,-18.23932596952274,-14.110575015363096,-18.239325969522717,-21.63727236336196,-21.63727236336198,
