Group,Age1,Age2,
ChemoOnly_80,-12.052797847546694,-10.796691461910209,
RadOnly_80,-22.73462642908955,-19.708609136775,
ChemoRad_80,-18.22520321733815,-15.757633394894594,
SurgOnly_NoTrt_90,-12.005143998966624,-11.437731515541767,
ChemoOnly_90,-11.697353284744896,-10.526203879563978,
RadOnly_90,-24.73572478404554,-20.85689566712652,
ChemoRad_90,-19.959925680047377,-17.31676592404337,
NoChemoRT_70,-11.69634729192584,-10.817442824885099,
AnyChemoRT_70,-17.219907979130877,-14.988524125996932,
NoChemoRT_80,-11.932386037588103,-11.299475467804006,
AnyChemoRT_80,-16.029706000361603,-13.903334829147012,
NoChemoRT_90,-12.005143998966624,-11.437731515541767,
AnyChemoRT_90,-14.979509035562765,-13.083718409195972,
NoChemo_70,-18.774640894346643,-16.772238572884905,
AnyChemo_70,-16.32336041329946,-14.186501816000323,
NoChemo_80,-17.621644787339218,-15.481461487668774,
AnyChemo_80,-15.361833022455436,-13.411525565223386,
NoChemo_90,-15.080800958819182,-13.526828849209782,
AnyChemo_90,-14.66641945545844,-12.87945128416934,
NoRad_70,-12.999124171859355,-11.617855471664404,
AnyRad_70,-18.211997089536133,-15.881602523386437,
NoRad_80,-12.031627511548935,-10.874516044996838,
AnyRad_80,-18.931680875111716,-16.30451047574878,
NoRad_90,-11.74042371477128,-10.643076892894769,
AnyRad_90,-20.350541478913655,-17.563254668585802,
noRecur,-14.327660745665547,-12.665522105491771,
recur,NaN,NaN,
noRecur_70,-15.675674057729891,-13.855477745170248,
recur_70,NaN,NaN,
noRecur_80,-14.511231583057194,-12.8001504002761,
recur_80,NaN,NaN,
noRecur_90,-13.645726409967159,-12.096154984243796,
recur_90,NaN,NaN,
Age0-4_70,-16.583761862830915,-14.307776014997579,
Age5-9_70,-16.316272018068474,-13.729052832340246,
Age10-14_70,-17.07439083767949,-15.133119323604793,
Age15-20_70,-17.72299341844705,-16.191892782413774,
Age0-4_80,-16.11208428422835,-14.11313699533271,
Age5-9_80,-15.109631249514605,-12.834100295870941,
Age10-14_80,-15.60316093216585,-13.656812665044296,
Age15-20_80,-15.732998458914714,-14.142902489145046,
Age0-4_90,-15.244292191695305,-13.501752559307466,
Age5-9_90,-14.277961307806121,-12.335735864529845,
Age10-14_90,-14.355614943756915,-12.623230110771607,
Age15-20_90,-14.295030778011768,-12.897551484889167,
Male_70,-16.869586015127307,-14.014102544728132,
Female_70,-16.805963778177844,-15.556857775557807,
Male_80,-16.016913190378688,-13.415865818454913,
Female_80,-15.361766940321038,-14.152816198981226,
Male_90,-15.172034539065876,-12.829043776306218,
Female_90,-14.120231953897868,-13.147508042774199,
HL grp: Salvage,-28.308063181755355,-26.822088126741967,
HL grp: Extended,-24.18782065234484,-23.896976240441674,
HL grp: Chest RT>=35 plus chemo,-23.61441472264686,-23.230575932128186,
HL grp: Chest RT>=35 no chemo,-22.903838654308807,-22.629250896125537,
HL grp: Chest RT<35 plus chemo,-18.52703084742131,-17.60206394785571,
HL grp: Chemo without chest RT,-14.507237384052164,-12.976855743202371,
HL grp: Other,-14.689563515158726,-13.191106572425737,
HL AHOD: Contemporary,-15.959904056697445,-14.919113460106374,
HL AHOD: High Chest RT,-24.53630462617561,-24.118307231433782,
HL AHOD: Other,-17.603765861123563,-16.41531047772003,
HL grp 2: Salvage,-28.308063181755355,-26.822088126741967,
HL grp 2: Extended,-24.18782065234484,-23.896976240441674,
HL grp 2: Chest RT>=35,-23.313473917086913,-22.982862354927473,
HL grp 2: [empty],NaN,NaN,
HL grp 2: Chest RT<35 plus chemo,-18.52703084742131,-17.60206394785571,
HL grp 2: Chemo without chest RT,-14.507237384052164,-12.976855743202371,
HL grp 2: Other,-14.689563515158726,-13.191106572425737,
HL AHOD2: Contemporary with RT,-17.039439248304532,-16.123944631901097,
HL AHOD2: Contemporary without RT,-13.664956234054353,-12.297440008081391,
HL AHOD2: High Chest RT,-24.53630462617561,-24.118307231433782,
HL AHOD2: Other,-17.603765861123563,-16.41531047772003,
AnyRad_ALL,-11.645169798488629,-9.270264675047255,
AnyRad_AML,-23.701785290201354,-20.96736519635617,
AnyRad_OtherLeukemia,-23.367699169755717,-20.206709566774396,
AnyRad_Astrocytoma,-26.56680455867364,-22.057135014278728,
AnyRad_Medulloblastoma,-28.08479296150593,-24.542528668311952,
AnyRad_Other CNS,-28.012516496577106,-24.778703659990825,
AnyRad_HL,-21.368808457795502,-20.436593338661794,
AnyRad_NHL,-17.076727178463912,-15.21482366368051,
AnyRad_Kidney,-18.930749244143556,-17.290421889028767,
AnyRad_NBL,-22.1103722127379,-20.932550853170472,
AnyRad_STS,-20.367794246349668,-17.859439970067747,
AnyRad_Ewings,-22.663208778533612,-19.382163284224355,
AnyRad_Osteosarcoma,-20.234797699535367,-16.978784297075983,
AnyRad_OtherBoneTumor,-24.179799916878377,-21.885644487667022,
ChemoOnly_ALL,-8.671041718495532,-7.827247168104383,
ChemoOnly_AML,-15.842756943959252,-14.135278373344242,
ChemoOnly_OtherLeukemia,-18.13411574941197,-15.550822373887412,
ChemoOnly_Astrocytoma,-17.76000391212543,-16.25399183179042,
ChemoOnly_Medulloblastoma,-24.03869059517078,-20.428180877280866,
ChemoOnly_Other CNS,-22.045865798917635,-20.698174058764568,
ChemoOnly_HL,-14.829432976919204,-13.361613051611329,
ChemoOnly_NHL,-12.799710766430115,-11.399110411266568,
ChemoOnly_Kidney,-13.30473423608511,-12.593478592433627,
ChemoOnly_NBL,-19.313746942015563,-18.413729255942712,
ChemoOnly_STS,-15.039662773370523,-13.432854549327793,
ChemoOnly_Ewings,-17.305486656665053,-14.723878299766518,
ChemoOnly_Osteosarcoma,-14.739023697524892,-12.32810749945747,
ChemoOnly_OtherBoneTumor,-18.35925195694475,-16.572059507652572,
SurgOnly_NoTrt_ALL,NaN,NaN,
SurgOnly_NoTrt_AML,NaN,NaN,
SurgOnly_NoTrt_OtherLeukemia,NaN,NaN,
SurgOnly_NoTrt_Astrocytoma,-11.290040349414488,-10.691984765186168,
SurgOnly_NoTrt_Medulloblastoma,NaN,NaN,
SurgOnly_NoTrt_Other CNS,-16.08984877281269,-15.16809791939809,
SurgOnly_NoTrt_HL,NaN,NaN,
SurgOnly_NoTrt_NHL,-11.309853684086596,NaN,
SurgOnly_NoTrt_Kidney,-13.19758864224225,-12.744971884661608,
SurgOnly_NoTrt_NBL,-12.858572580648397,-12.420862904066695,
SurgOnly_NoTrt_STS,-9.716741959005121,-9.094261632179201,
SurgOnly_NoTrt_Ewings,NaN,NaN,
SurgOnly_NoTrt_Osteosarcoma,-9.194812615015328,-8.66053257633855,
SurgOnly_NoTrt_OtherBoneTumor,-9.758665184245862,-8.904244659937675,
AnyRad_brain,-27.367367075791318,-23.358411378669,
AnyRad_bone,-22.373409495002505,-19.174856076099154,
AnyRad_sts,-20.367794246349668,-17.859439970067747,
AnyRad_solid,-20.027785830713793,-18.52470650824061,
AnyRad_leuk,-12.892570603591654,-10.402589965390135,
AnyRad_lymp,-20.321173541451543,-19.116339191816255,
ChemoOnly_brain,-18.935275139907123,-17.07063095597997,
ChemoOnly_bone,-15.32822149185836,-12.924069977576062,
ChemoOnly_sts,-15.039662773370523,-13.432854549327793,
ChemoOnly_solid,-15.690219140872465,-14.948362204022356,
ChemoOnly_leuk,-9.456692443873559,-8.470856172722753,
ChemoOnly_lymp,-13.34186851630731,-11.881718160771262,
SurgOnly_NoTrt_brain,-11.951206530771897,-11.21214781772196,
SurgOnly_NoTrt_bone,-9.417098978362715,-8.866421117788693,
SurgOnly_NoTrt_sts,-9.716741959005121,-9.094261632179201,
SurgOnly_NoTrt_solid,-12.882725888460152,-12.453082486940898,
SurgOnly_NoTrt_leuk,-12.758968093467272,NaN,
SurgOnly_NoTrt_lymp,-12.37354933550506,-11.083430048818476,
AnyRad_ALL_70,-10.653171376741165,-7.805984364669381,
AnyRad_AML_70,-20.61938613722524,-17.433387245034915,
AnyRad_OtherLeukemia_70,-30.847985760715318,-27.35252619036595,
AnyRad_Astrocytoma_70,-26.544707447377835,-21.69891554309852,
AnyRad_Medulloblastoma_70,-27.862454991261817,-23.57500571150075,
AnyRad_Other CNS_70,-24.8709747032857,-21.73928939663653,
AnyRad_HL_70,-23.43717648653435,-22.800530862366898,
AnyRad_NHL_70,-16.94864539745485,-15.129695275940847,
AnyRad_Kidney_70,-17.184945982421446,-15.847818074590101,
AnyRad_NBL_70,-18.264850405199493,-17.41018322657803,
AnyRad_STS_70,-19.379164775220918,-17.035661286148063,
AnyRad_Ewings_70,-21.959033687839657,-18.595940332688926,
AnyRad_Osteosarcoma_70,-21.0309376182133,-17.5834766695914,
AnyRad_OtherBoneTumor_70,NaN,NaN,
ChemoOnly_ALL_70,-7.900792429682312,-6.407707241923814,
ChemoOnly_AML_70,-16.2164143909402,-14.557629307885488,
ChemoOnly_OtherLeukemia_70,-19.12180247825724,NaN,
ChemoOnly_Astrocytoma_70,NaN,NaN,
ChemoOnly_Medulloblastoma_70,NaN,NaN,
ChemoOnly_Other CNS_70,NaN,NaN,
ChemoOnly_HL_70,-17.350498256855854,-16.0198492083763,
ChemoOnly_NHL_70,-13.56107678035835,-11.971143818706388,
ChemoOnly_Kidney_70,-13.524614768850784,-12.85734095841069,
ChemoOnly_NBL_70,-17.582653019498157,-16.739424566057288,
ChemoOnly_STS_70,-15.632009914034159,-13.940075128723672,
ChemoOnly_Ewings_70,-17.131750091033346,-14.78627693473365,
ChemoOnly_Osteosarcoma_70,-13.562365386379582,-11.199458274491528,
ChemoOnly_OtherBoneTumor_70,NaN,NaN,
SurgOnly_NoTrt_ALL_70,NaN,NaN,
SurgOnly_NoTrt_AML_70,NaN,NaN,
SurgOnly_NoTrt_OtherLeukemia_70,NaN,NaN,
SurgOnly_NoTrt_Astrocytoma_70,-12.282153755631716,-11.340754765395134,
SurgOnly_NoTrt_Medulloblastoma_70,NaN,NaN,
SurgOnly_NoTrt_Other CNS_70,-16.101605737508194,NaN,
SurgOnly_NoTrt_HL_70,NaN,NaN,
SurgOnly_NoTrt_NHL_70,NaN,NaN,
SurgOnly_NoTrt_Kidney_70,NaN,NaN,
SurgOnly_NoTrt_NBL_70,-12.95710699254284,-12.508567383667986,
SurgOnly_NoTrt_STS_70,-10.054151416088093,-9.390060758559008,
SurgOnly_NoTrt_Ewings_70,NaN,NaN,
SurgOnly_NoTrt_Osteosarcoma_70,-9.335560284915037,-8.747140752349557,
SurgOnly_NoTrt_OtherBoneTumor_70,-9.763786112060556,NaN,
AnyRad_ALL_80,-11.7406951467384,-9.44177159332548,
AnyRad_AML_80,-21.297764958656536,-18.522542686638218,
AnyRad_OtherLeukemia_80,-22.483729164939554,-19.464450246433863,
AnyRad_Astrocytoma_80,-26.572370089426826,-21.978294344785972,
AnyRad_Medulloblastoma_80,-28.050449847693535,-24.294738477461802,
AnyRad_Other CNS_80,-26.755563719908167,-23.835671204637467,
AnyRad_HL_80,-21.45639894861333,-20.588766875495605,
AnyRad_NHL_80,-16.771714493004755,-14.95987230577609,
AnyRad_Kidney_80,-19.69279680530523,-17.867152455089553,
AnyRad_NBL_80,-21.882835946624734,-20.751182923395653,
AnyRad_STS_80,-21.564741613103962,-19.10539622710376,
AnyRad_Ewings_80,-22.664360317372598,-19.28062539002962,
AnyRad_Osteosarcoma_80,-17.30803183321513,-14.927277459540948,
AnyRad_OtherBoneTumor_80,-23.510115495671617,NaN,
ChemoOnly_ALL_80,-8.14607809028731,-7.230715553299275,
ChemoOnly_AML_80,-15.431026583787359,-13.777703023762722,
ChemoOnly_OtherLeukemia_80,-19.5113831238388,-16.538921389680883,
ChemoOnly_Astrocytoma_80,-17.093793969130328,-15.801107526001925,
ChemoOnly_Medulloblastoma_80,NaN,NaN,
ChemoOnly_Other CNS_80,NaN,NaN,
ChemoOnly_HL_80,-15.504146794610865,-13.832726775380145,
ChemoOnly_NHL_80,-13.278953043477765,-11.70485641706867,
ChemoOnly_Kidney_80,-13.579657044004717,-12.811801339113037,
ChemoOnly_NBL_80,-19.094260117015303,-18.196761941867308,
ChemoOnly_STS_80,-15.502242644732709,-13.719714027599592,
ChemoOnly_Ewings_80,-16.70308359680776,-14.15761363955548,
ChemoOnly_Osteosarcoma_80,-14.766261754773417,-12.420766342538439,
ChemoOnly_OtherBoneTumor_80,NaN,NaN,
SurgOnly_NoTrt_ALL_80,NaN,NaN,
SurgOnly_NoTrt_AML_80,NaN,NaN,
SurgOnly_NoTrt_OtherLeukemia_80,NaN,NaN,
SurgOnly_NoTrt_Astrocytoma_80,-11.680031028830024,-11.069615503553136,
SurgOnly_NoTrt_Medulloblastoma_80,NaN,NaN,
SurgOnly_NoTrt_Other CNS_80,-16.76628397841819,NaN,
SurgOnly_NoTrt_HL_80,NaN,NaN,
SurgOnly_NoTrt_NHL_80,-11.277469258005166,NaN,
SurgOnly_NoTrt_Kidney_80,-13.106452344991125,NaN,
SurgOnly_NoTrt_NBL_80,-12.975783212707405,-12.525670245464909,
SurgOnly_NoTrt_STS_80,-9.260464922270977,-8.699651958944004,
SurgOnly_NoTrt_Ewings_80,NaN,NaN,
SurgOnly_NoTrt_Osteosarcoma_80,-9.275193443778875,-8.766120524609352,
SurgOnly_NoTrt_OtherBoneTumor_80,-9.175352498278507,NaN,
AnyRad_ALL_90,-12.468682764356053,-10.249616593986651,
AnyRad_AML_90,-27.471095087955202,-24.86232587873228,
AnyRad_OtherLeukemia_90,-20.768331328889367,-18.063655115581003,
AnyRad_Astrocytoma_90,-26.585579532825513,-22.337731007444276,
AnyRad_Medulloblastoma_90,-28.143046297480257,-24.807897080757378,
AnyRad_Other CNS_90,-29.88097677491234,-26.204302727718428,
AnyRad_HL_90,-19.017011927294835,-18.002794315495056,
AnyRad_NHL_90,-18.19820396466398,-16.06046495733829,
AnyRad_Kidney_90,-19.53218186627006,-17.715546990384027,
AnyRad_NBL_90,-26.593775502739486,-25.106153660752533,
AnyRad_STS_90,-19.958814566595144,-17.127595534976226,
AnyRad_Ewings_90,-23.444325752864643,-20.31881912300452,
AnyRad_Osteosarcoma_90,-23.410541175000283,-19.26921095336552,
AnyRad_OtherBoneTumor_90,-25.542721867437525,-23.263692164445427,
ChemoOnly_ALL_90,-8.915025688752364,-8.1050476347258,
ChemoOnly_AML_90,-15.99329822772877,-14.23695572873088,
ChemoOnly_OtherLeukemia_90,-17.24660420369685,-14.93979499900872,
ChemoOnly_Astrocytoma_90,-17.943397471432945,-16.372688694925994,
ChemoOnly_Medulloblastoma_90,-24.070976567563036,-20.451927471846556,
ChemoOnly_Other CNS_90,-21.820732944504382,-20.600851318768473,
ChemoOnly_HL_90,-13.896289728395677,-12.527095075350855,
ChemoOnly_NHL_90,-12.462230501182889,-11.172703912430395,
ChemoOnly_Kidney_90,-12.994610510904996,-12.327728659571033,
ChemoOnly_NBL_90,-19.963329944284567,-19.03823437648559,
ChemoOnly_STS_90,-13.947913228524817,-12.63468465180913,
ChemoOnly_Ewings_90,-17.6799290933645,-15.032739685930272,
ChemoOnly_Osteosarcoma_90,-15.399895878200246,-12.897747334062307,
ChemoOnly_OtherBoneTumor_90,-19.04104755640693,-17.0351756824263,
SurgOnly_NoTrt_ALL_90,NaN,NaN,
SurgOnly_NoTrt_AML_90,NaN,NaN,
SurgOnly_NoTrt_OtherLeukemia_90,NaN,NaN,
SurgOnly_NoTrt_Astrocytoma_90,-10.93593817214221,-10.412880532529712,
SurgOnly_NoTrt_Medulloblastoma_90,NaN,NaN,
SurgOnly_NoTrt_Other CNS_90,-15.90146079221851,-15.156009256632839,
SurgOnly_NoTrt_HL_90,NaN,NaN,
SurgOnly_NoTrt_NHL_90,NaN,NaN,
SurgOnly_NoTrt_Kidney_90,-13.189906856995183,-12.79663422484138,
SurgOnly_NoTrt_NBL_90,-12.758945676801602,-12.326464878769272,
SurgOnly_NoTrt_STS_90,NaN,NaN,
SurgOnly_NoTrt_Ewings_90,NaN,NaN,
SurgOnly_NoTrt_Osteosarcoma_90,-8.851608261134414,-8.327795108351527,
SurgOnly_NoTrt_OtherBoneTumor_90,NaN,NaN,
AnyRad_brain_70,-26.604291998180734,-22.055958735648613,
AnyRad_bone_70,-21.557048555522293,-18.194994070388123,
AnyRad_sts_70,-19.379164775220918,-17.035661286148063,
AnyRad_solid_70,-17.6329346998349,-16.508487250742473,
AnyRad_leuk_70,-11.57296310190458,-8.63855039116136,
AnyRad_lymp_70,-21.679272533131655,-20.599745777116834,
ChemoOnly_brain_70,NaN,NaN,
ChemoOnly_bone_70,-13.871261047383971,-11.541373698270512,
ChemoOnly_sts_70,-15.632009914034159,-13.940075128723672,
ChemoOnly_solid_70,-15.348401961173073,-14.64127456659595,
ChemoOnly_leuk_70,-10.17119259298718,-8.488973393923727,
ChemoOnly_lymp_70,-15.056884290556345,-13.511140922335874,
SurgOnly_NoTrt_brain_70,-12.845091622899925,-11.743744339609743,
SurgOnly_NoTrt_bone_70,-9.606056936646066,-9.101019672614633,
SurgOnly_NoTrt_sts_70,-10.054151416088093,-9.390060758559008,
SurgOnly_NoTrt_solid_70,-12.99211988707453,-12.535626398957165,
SurgOnly_NoTrt_leuk_70,NaN,NaN,
SurgOnly_NoTrt_lymp_70,NaN,NaN,
AnyRad_brain_80,-27.03169267416908,-22.86009796485068,
AnyRad_bone_80,-21.953362009617255,-18.720118591720514,
AnyRad_sts_80,-21.564741613103962,-19.10539622710376,
AnyRad_solid_80,-20.35404560020195,-18.717914117973226,
AnyRad_leuk_80,-12.770516872023396,-10.346796914001866,
AnyRad_lymp_80,-20.066338780114823,-18.852739977073025,
ChemoOnly_brain_80,-18.668462090534913,-16.824599445558675,
ChemoOnly_bone_80,-15.153430040760405,-12.794776614196211,
ChemoOnly_sts_80,-15.502242644732709,-13.719714027599592,
ChemoOnly_solid_80,-15.570057051742875,-14.800948205075871,
ChemoOnly_leuk_80,-9.03565833832411,-7.995226125130151,
ChemoOnly_lymp_80,-13.867254436185284,-12.228161354748208,
SurgOnly_NoTrt_brain_80,-12.199546559656964,-11.440246864860656,
SurgOnly_NoTrt_bone_80,-9.262855933629982,-8.714249423043334,
SurgOnly_NoTrt_sts_80,-9.260464922270977,-8.699651958944004,
SurgOnly_NoTrt_solid_80,-12.986481550592682,-12.551149020122589,
SurgOnly_NoTrt_leuk_80,NaN,NaN,
SurgOnly_NoTrt_lymp_80,-11.314030780227421,NaN,
AnyRad_brain_90,-27.894559260385996,-24.07414169863744,
AnyRad_bone_90,-23.819352672056304,-20.772099418584173,
AnyRad_sts_90,-19.958814566595144,-17.127595534976226,
AnyRad_solid_90,-21.840069521334986,-20.014039809434237,
AnyRad_leuk_90,-14.234719829954226,-11.850974236251533,
AnyRad_lymp_90,-18.90473845198809,-17.72468437947723,
ChemoOnly_brain_90,-19.055066096383175,-17.164700023877607,
ChemoOnly_bone_90,-16.132699452694332,-13.635644975465533,
ChemoOnly_sts_90,-13.947913228524817,-12.63468465180913,
ChemoOnly_solid_90,-15.879857531457747,-15.144759451951861,
ChemoOnly_leuk_90,-9.572133702763281,-8.635870353476234,
ChemoOnly_lymp_90,-12.823274352719364,-11.478499732908471,
SurgOnly_NoTrt_brain_90,-11.693260918732696,-11.0315516026584,
SurgOnly_NoTrt_bone_90,-9.336976704051047,-8.737403875840778,
SurgOnly_NoTrt_sts_90,NaN,NaN,
SurgOnly_NoTrt_solid_90,-12.790107495160258,-12.36483439105629,
SurgOnly_NoTrt_leuk_90,NaN,NaN,
SurgOnly_NoTrt_lymp_90,NaN,NaN,
NoRad_ALL_70,-7.891448144892863,-6.402221786706719,
NoRad_AML_70,-16.14800426595912,-14.51085774386736,
NoRad_OtherLeukemia_70,-19.513540726882113,NaN,
NoRad_Astrocytoma_70,-12.483404936781287,-11.499646521110103,
NoRad_Medulloblastoma_70,NaN,NaN,
NoRad_Other CNS_70,-16.101605737508194,NaN,
NoRad_HL_70,-17.222265256142915,-15.915370353727708,
NoRad_NHL_70,-13.450540171294321,-11.867717642624378,
NoRad_Kidney_70,-13.515159112472752,-12.83955675881502,
NoRad_NBL_70,-15.45037288005491,-14.776178230743003,
